timestamp,Month,Day,Hour,Minute,Hour_sin,Hour_cos,Minute_sin,Minute_cos,Day_of_week,Day_of_week_sin,Day_of_week_cos,Day_sin,Day_cos,Grid,next_outage_duration,outage_remaining_h,hours_until_outage,Load,Temperature_2m,Shortwave_radiation,Global_tilted_irradiance_instant,DAM_Price,DAM_Vol_Buy,DAM_Vol_Sale
2025-01-01 00:00:00,1,1,0,0,0.0,1.0,0.0,1.0,3,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,0,0.5,0.5,0.0,20.37,-7.1,0.0,0.0,6850.0,4456.0,4456.0
2025-01-01 00:15:00,1,1,0,15,0.0,1.0,1.0,2.83276944882399e-16,3,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,0,0.25,0.25,0.0,22.59,-7.1,0.0,0.0,6850.0,4456.0,4456.0
2025-01-01 00:30:00,1,1,0,30,0.0,1.0,5.66553889764798e-16,-1.0,3,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.95,-7.1,0.0,0.0,6850.0,4456.0,4456.0
2025-01-01 00:45:00,1,1,0,45,0.0,1.0,-1.0,-1.8369701987210287e-16,3,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,19.83,-7.1,0.0,0.0,6850.0,4456.0,4456.0
2025-01-01 01:00:00,1,1,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.37,-3.45,0.0,0.0,3500.0,2705.6,2705.6
2025-01-01 01:15:00,1,1,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.52,-3.45,0.0,0.0,3500.0,2705.6,2705.6
2025-01-01 01:30:00,1,1,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,19.44,-3.45,0.0,0.0,3500.0,2705.6,2705.6
2025-01-01 01:45:00,1,1,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.03,-3.45,0.0,0.0,3500.0,2705.6,2705.6
2025-01-01 02:00:00,1,1,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,19.71,-4.05,0.0,0.0,2900.0,2669.8,2669.8
2025-01-01 02:15:00,1,1,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.73,-4.05,0.0,0.0,2900.0,2669.8,2669.8
2025-01-01 02:30:00,1,1,2,30,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.67,-4.05,0.0,0.0,2900.0,2669.8,2669.8
2025-01-01 02:45:00,1,1,2,45,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.61,-4.05,0.0,0.0,2900.0,2669.8,2669.8
2025-01-01 03:00:00,1,1,3,0,0.7071067811865475,0.7071067811865476,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.49,-4.6,0.0,0.0,2440.0,2532.8,2532.8
2025-01-01 03:15:00,1,1,3,15,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,29.63,-4.6,0.0,0.0,2440.0,2532.8,2532.8
2025-01-01 03:30:00,1,1,3,30,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.32,-4.6,0.0,0.0,2440.0,2532.8,2532.8
2025-01-01 03:45:00,1,1,3,45,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.21,-4.6,0.0,0.0,2440.0,2532.8,2532.8
2025-01-01 04:00:00,1,1,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.61,-2.65,0.0,0.0,2250.0,2446.1,2446.1
2025-01-01 04:15:00,1,1,4,15,0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.63,-2.65,0.0,0.0,2250.0,2446.1,2446.1
2025-01-01 04:30:00,1,1,4,30,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.75,-2.65,0.0,0.0,2250.0,2446.1,2446.1
2025-01-01 04:45:00,1,1,4,45,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.1,-2.65,0.0,0.0,2250.0,2446.1,2446.1
2025-01-01 05:00:00,1,1,5,0,0.9659258262890684,0.2588190451025207,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.92,-2.3,0.0,0.0,1940.0,2390.0,2390.0
2025-01-01 05:15:00,1,1,5,15,0.9659258262890684,0.2588190451025207,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.24,-2.3,0.0,0.0,1940.0,2390.0,2390.0
2025-01-01 05:30:00,1,1,5,30,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.7,-2.3,0.0,0.0,1940.0,2390.0,2390.0
2025-01-01 05:45:00,1,1,5,45,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.49,-2.3,0.0,0.0,1940.0,2390.0,2390.0
2025-01-01 06:00:00,1,1,6,0,1.0,6.123233995736766e-17,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.07,-1.95,0.0,0.0,2000.0,2388.0,2388.0
2025-01-01 06:15:00,1,1,6,15,1.0,6.123233995736766e-17,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.74,-1.95,0.0,0.0,2000.0,2388.0,2388.0
2025-01-01 06:30:00,1,1,6,30,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.51,-1.95,0.0,0.0,2000.0,2388.0,2388.0
2025-01-01 06:45:00,1,1,6,45,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.43,-1.95,0.0,0.0,2000.0,2388.0,2388.0
2025-01-01 07:00:00,1,1,7,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.04,-2.05,0.0,0.0,750.0,2203.2,2203.2
2025-01-01 07:15:00,1,1,7,15,0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,17.82,-2.05,0.0,0.0,750.0,2203.2,2203.2
2025-01-01 07:30:00,1,1,7,30,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.59,-2.05,0.0,0.0,750.0,2203.2,2203.2
2025-01-01 07:45:00,1,1,7,45,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.91,-2.05,0.0,0.0,750.0,2203.2,2203.2
2025-01-01 08:00:00,1,1,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,58.78,-2.15,0.0,0.0,1940.0,2236.2,2236.2
2025-01-01 08:15:00,1,1,8,15,0.8660254037844387,-0.4999999999999998,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,61.85,-2.15,0.0,0.0,1940.0,2236.2,2236.2
2025-01-01 08:30:00,1,1,8,30,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,61.55,-2.15,0.0,0.0,1940.0,2236.2,2236.2
2025-01-01 08:45:00,1,1,8,45,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,58.91,-2.15,0.0,0.0,1940.0,2236.2,2236.2
2025-01-01 09:00:00,1,1,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,70.49,-1.95,0.0,0.0,990.0,2049.0,2049.0
2025-01-01 09:15:00,1,1,9,15,0.7071067811865476,-0.7071067811865475,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,67.92,-1.95,0.0,0.0,990.0,2049.0,2049.0
2025-01-01 09:30:00,1,1,9,30,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,55.31,-1.95,0.0,0.0,990.0,2049.0,2049.0
2025-01-01 09:45:00,1,1,9,45,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,71.97,-1.95,0.0,0.0,990.0,2049.0,2049.0
2025-01-01 10:00:00,1,1,10,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,69.75,-1.2,20.0,261.97504,875.0,2368.1,2368.1
2025-01-01 10:15:00,1,1,10,15,0.4999999999999999,-0.8660254037844387,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,58.57,-1.2,20.0,261.97504,875.0,2368.1,2368.1
2025-01-01 10:30:00,1,1,10,30,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,68.96,-1.2,20.0,261.97504,875.0,2368.1,2368.1
2025-01-01 10:45:00,1,1,10,45,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,55.23,-1.2,20.0,261.97504,875.0,2368.1,2368.1
2025-01-01 11:00:00,1,1,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,72.01,1.45,101.0,470.52963,490.0,2422.9,2422.9
2025-01-01 11:15:00,1,1,11,15,0.258819045102521,-0.9659258262890682,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,65.74,1.45,101.0,470.52963,490.0,2422.9,2422.9
2025-01-01 11:30:00,1,1,11,30,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,65.45,1.45,101.0,470.52963,490.0,2422.9,2422.9
2025-01-01 11:45:00,1,1,11,45,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,54.93,1.45,101.0,470.52963,490.0,2422.9,2422.9
2025-01-01 12:00:00,1,1,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,70.09,4.5,187.0,618.044,500.0,2508.1,2508.1
2025-01-01 12:15:00,1,1,12,15,1.2246467991473532e-16,-1.0,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,53.78,4.5,187.0,618.044,500.0,2508.1,2508.1
2025-01-01 12:30:00,1,1,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,57.76,4.5,187.0,618.044,500.0,2508.1,2508.1
2025-01-01 12:45:00,1,1,12,45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,55.92,4.5,187.0,618.044,500.0,2508.1,2508.1
2025-01-01 13:00:00,1,1,13,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,67.83,5.8,243.0,688.6026,490.0,2479.8,2479.8
2025-01-01 13:15:00,1,1,13,15,-0.2588190451025208,-0.9659258262890684,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,56.96,5.8,243.0,688.6026,490.0,2479.8,2479.8
2025-01-01 13:30:00,1,1,13,30,-0.2588190451025208,-0.9659258262890684,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,70.35,5.8,243.0,688.6026,490.0,2479.8,2479.8
2025-01-01 13:45:00,1,1,13,45,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,65.57,5.8,243.0,688.6026,490.0,2479.8,2479.8
2025-01-01 14:00:00,1,1,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,53.91,9.5,260.0,671.4424,1111.0,2523.2,2523.2
2025-01-01 14:15:00,1,1,14,15,-0.4999999999999997,-0.8660254037844388,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,53.34,9.5,260.0,671.4424,1111.0,2523.2,2523.2
2025-01-01 14:30:00,1,1,14,30,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,54.21,9.5,260.0,671.4424,1111.0,2523.2,2523.2
2025-01-01 14:45:00,1,1,14,45,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,64.62,9.5,260.0,671.4424,1111.0,2523.2,2523.2
2025-01-01 15:00:00,1,1,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,68.29,10.0,229.0,569.9426,2630.0,2581.3,2581.3
2025-01-01 15:15:00,1,1,15,15,-0.7071067811865471,-0.7071067811865479,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,57.72,10.0,229.0,569.9426,2630.0,2581.3,2581.3
2025-01-01 15:30:00,1,1,15,30,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,69.2,10.0,229.0,569.9426,2630.0,2581.3,2581.3
2025-01-01 15:45:00,1,1,15,45,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,54.31,10.0,229.0,569.9426,2630.0,2581.3,2581.3
2025-01-01 16:00:00,1,1,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,68.28,6.5,160.0,391.5818,4180.0,2847.0,2847.0
2025-01-01 16:15:00,1,1,16,15,-0.8660254037844384,-0.5000000000000004,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,70.67,6.5,160.0,391.5818,4180.0,2847.0,2847.0
2025-01-01 16:30:00,1,1,16,30,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,67.74,6.5,160.0,391.5818,4180.0,2847.0,2847.0
2025-01-01 16:45:00,1,1,16,45,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,66.35,6.5,160.0,391.5818,4180.0,2847.0,2847.0
2025-01-01 17:00:00,1,1,17,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,68.98,4.35,68.0,138.92989,5200.0,3168.8,3168.8
2025-01-01 17:15:00,1,1,17,15,-0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,53.99,4.35,68.0,138.92989,5200.0,3168.8,3168.8
2025-01-01 17:30:00,1,1,17,30,-0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,57.03,4.35,68.0,138.92989,5200.0,3168.8,3168.8
2025-01-01 17:45:00,1,1,17,45,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,55.58,4.35,68.0,138.92989,5200.0,3168.8,3168.8
2025-01-01 18:00:00,1,1,18,0,-1.0,-1.8369701987210287e-16,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,62.72,3.5,5.0,0.0,8300.0,3315.9,3315.9
2025-01-01 18:15:00,1,1,18,15,-1.0,-1.8369701987210287e-16,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,67.24,3.5,5.0,0.0,8300.0,3315.9,3315.9
2025-01-01 18:30:00,1,1,18,30,-1.0,-1.8369701987210287e-16,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,65.07,3.5,5.0,0.0,8300.0,3315.9,3315.9
2025-01-01 18:45:00,1,1,18,45,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,69.23,3.5,5.0,0.0,8300.0,3315.9,3315.9
2025-01-01 19:00:00,1,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,27.33,2.2,0.0,0.0,8200.0,3209.4,3209.4
2025-01-01 19:15:00,1,1,19,15,-0.9659258262890684,0.2588190451025203,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.35,2.2,0.0,0.0,8200.0,3209.4,3209.4
2025-01-01 19:30:00,1,1,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.95,2.2,0.0,0.0,8200.0,3209.4,3209.4
2025-01-01 19:45:00,1,1,19,45,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,19.44,2.2,0.0,0.0,8200.0,3209.4,3209.4
2025-01-01 20:00:00,1,1,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.19,1.5,0.0,0.0,6600.0,3049.9,3049.9
2025-01-01 20:15:00,1,1,20,15,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.88,1.5,0.0,0.0,6600.0,3049.9,3049.9
2025-01-01 20:30:00,1,1,20,30,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,30.95,1.5,0.0,0.0,6600.0,3049.9,3049.9
2025-01-01 20:45:00,1,1,20,45,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.09,1.5,0.0,0.0,6600.0,3049.9,3049.9
2025-01-01 21:00:00,1,1,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.61,1.05,0.0,0.0,6600.0,3054.7,3054.7
2025-01-01 21:15:00,1,1,21,15,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.01,1.05,0.0,0.0,6600.0,3054.7,3054.7
2025-01-01 21:30:00,1,1,21,30,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.28,1.05,0.0,0.0,6600.0,3054.7,3054.7
2025-01-01 21:45:00,1,1,21,45,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.19,1.05,0.0,0.0,6600.0,3054.7,3054.7
2025-01-01 22:00:00,1,1,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.83,2.65,0.0,0.0,5980.0,2902.9,2902.9
2025-01-01 22:15:00,1,1,22,15,-0.5000000000000004,0.8660254037844384,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.32,2.65,0.0,0.0,5980.0,2902.9,2902.9
2025-01-01 22:30:00,1,1,22,30,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,18.89,2.65,0.0,0.0,5980.0,2902.9,2902.9
2025-01-01 22:45:00,1,1,22,45,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,23.88,2.65,0.0,0.0,5980.0,2902.9,2902.9
2025-01-01 23:00:00,1,1,23,0,-0.2588190451025215,0.965925826289068,0.0,1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,20.62,3.4,0.0,0.0,4180.0,2394.5,2394.5
2025-01-01 23:15:00,1,1,23,15,-0.2588190451025215,0.965925826289068,1.0,2.83276944882399e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,22.66,3.4,0.0,0.0,4180.0,2394.5,2394.5
2025-01-01 23:30:00,1,1,23,30,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.73,3.4,0.0,0.0,4180.0,2394.5,2394.5
2025-01-01 23:45:00,1,1,23,45,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16,3,0.4338837391175582,-0.900968867902419,0.20129852008866,0.9795299412524944,1,0.0,0.0,24.0,21.33,3.4,0.0,0.0,4180.0,2394.5,2394.5
2025-01-02 00:00:00,1,2,0,0,0.0,1.0,0.0,1.0,4,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,1,0.0,0.0,24.0,17.7,2.4,0.0,0.0,3970.0,2555.4,2555.4
2025-01-02 00:15:00,1,2,0,15,0.0,1.0,1.0,2.83276944882399e-16,4,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,1,0.0,0.0,24.0,22.45,2.4,0.0,0.0,3970.0,2555.4,2555.4
2025-01-02 00:30:00,1,2,0,30,0.0,1.0,5.66553889764798e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,1,0.0,0.0,24.0,18.62,2.4,0.0,0.0,3970.0,2555.4,2555.4
2025-01-02 00:45:00,1,2,0,45,0.0,1.0,-1.0,-1.8369701987210287e-16,4,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,1,0.0,0.0,24.0,20.27,2.4,0.0,0.0,3970.0,2555.4,2555.4
2025-01-02 01:00:00,1,2,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,4,-0.433883739117558,-0.9009688679024191,0.3943558551133185,0.9189578116202306,1,0.0,0.0,24.0,20.99,2.95,0.0,0.0,2500.0,2434.0,2434.0
