date,global_tilted_irradiance_instant,temperature_2m
2025-01-01 00:00:00+00:00,0.0,-2.8
2025-01-01 00:00:00+00:00,0.0,-2.8
2025-01-01 00:00:00+00:00,0.0,-2.8
2025-01-01 00:00:00+00:00,0.0,-2.8
2025-01-01 01:00:00+00:00,0.0,-3.45
2025-01-01 01:00:00+00:00,0.0,-3.45
2025-01-01 01:00:00+00:00,0.0,-3.45
2025-01-01 01:00:00+00:00,0.0,-3.45
2025-01-01 02:00:00+00:00,0.0,-4.05
2025-01-01 02:00:00+00:00,0.0,-4.05
2025-01-01 02:00:00+00:00,0.0,-4.05
2025-01-01 02:00:00+00:00,0.0,-4.05
2025-01-01 03:00:00+00:00,0.0,-4.6
2025-01-01 03:00:00+00:00,0.0,-4.6
2025-01-01 03:00:00+00:00,0.0,-4.6
2025-01-01 03:00:00+00:00,0.0,-4.6
2025-01-01 04:00:00+00:00,0.0,-2.65
2025-01-01 04:00:00+00:00,0.0,-2.65
2025-01-01 04:00:00+00:00,0.0,-2.65
2025-01-01 04:00:00+00:00,0.0,-2.65
2025-01-01 05:00:00+00:00,0.0,-2.3
2025-01-01 05:00:00+00:00,0.0,-2.3
2025-01-01 05:00:00+00:00,0.0,-2.3
2025-01-01 05:00:00+00:00,0.0,-2.3
2025-01-01 06:00:00+00:00,0.0,-1.95
2025-01-01 06:00:00+00:00,0.0,-1.95
2025-01-01 06:00:00+00:00,0.0,-1.95
2025-01-01 06:00:00+00:00,0.0,-1.95
2025-01-01 07:00:00+00:00,0.0,-2.05
2025-01-01 07:00:00+00:00,0.0,-2.05
2025-01-01 07:00:00+00:00,0.0,-2.05
2025-01-01 07:00:00+00:00,0.0,-2.05
2025-01-01 08:00:00+00:00,0.0,-2.15
2025-01-01 08:00:00+00:00,0.0,-2.15
2025-01-01 08:00:00+00:00,0.0,-2.15
2025-01-01 08:00:00+00:00,0.0,-2.15
2025-01-01 09:00:00+00:00,0.0,-1.95
2025-01-01 09:00:00+00:00,0.0,-1.95
2025-01-01 09:00:00+00:00,0.0,-1.95
2025-01-01 09:00:00+00:00,0.0,-1.95
2025-01-01 10:00:00+00:00,261.97504,-1.2
2025-01-01 10:00:00+00:00,261.97504,-1.2
2025-01-01 10:00:00+00:00,261.97504,-1.2
2025-01-01 10:00:00+00:00,261.97504,-1.2
2025-01-01 11:00:00+00:00,470.52963,1.45
2025-01-01 11:00:00+00:00,470.52963,1.45
2025-01-01 11:00:00+00:00,470.52963,1.45
2025-01-01 11:00:00+00:00,470.52963,1.45
2025-01-01 12:00:00+00:00,618.044,4.5
2025-01-01 12:00:00+00:00,618.044,4.5
2025-01-01 12:00:00+00:00,618.044,4.5
2025-01-01 12:00:00+00:00,618.044,4.5
2025-01-01 13:00:00+00:00,688.6026,5.8
2025-01-01 13:00:00+00:00,688.6026,5.8
2025-01-01 13:00:00+00:00,688.6026,5.8
2025-01-01 13:00:00+00:00,688.6026,5.8
2025-01-01 14:00:00+00:00,671.4424,9.5
2025-01-01 14:00:00+00:00,671.4424,9.5
2025-01-01 14:00:00+00:00,671.4424,9.5
2025-01-01 14:00:00+00:00,671.4424,9.5
2025-01-01 15:00:00+00:00,569.9426,10.0
2025-01-01 15:00:00+00:00,569.9426,10.0
2025-01-01 15:00:00+00:00,569.9426,10.0
2025-01-01 15:00:00+00:00,569.9426,10.0
2025-01-01 16:00:00+00:00,391.5818,6.5
2025-01-01 16:00:00+00:00,391.5818,6.5
2025-01-01 16:00:00+00:00,391.5818,6.5
2025-01-01 16:00:00+00:00,391.5818,6.5
2025-01-01 17:00:00+00:00,138.92989,4.35
2025-01-01 17:00:00+00:00,138.92989,4.35
2025-01-01 17:00:00+00:00,138.92989,4.35
2025-01-01 17:00:00+00:00,138.92989,4.35
2025-01-01 18:00:00+00:00,0.0,3.5
2025-01-01 18:00:00+00:00,0.0,3.5
2025-01-01 18:00:00+00:00,0.0,3.5
2025-01-01 18:00:00+00:00,0.0,3.5
2025-01-01 19:00:00+00:00,0.0,2.2
2025-01-01 19:00:00+00:00,0.0,2.2
2025-01-01 19:00:00+00:00,0.0,2.2
2025-01-01 19:00:00+00:00,0.0,2.2
2025-01-01 20:00:00+00:00,0.0,1.5
2025-01-01 20:00:00+00:00,0.0,1.5
2025-01-01 20:00:00+00:00,0.0,1.5
2025-01-01 20:00:00+00:00,0.0,1.5
2025-01-01 21:00:00+00:00,0.0,1.05
2025-01-01 21:00:00+00:00,0.0,1.05
2025-01-01 21:00:00+00:00,0.0,1.05
2025-01-01 21:00:00+00:00,0.0,1.05
2025-01-01 22:00:00+00:00,0.0,2.65
2025-01-01 22:00:00+00:00,0.0,2.65
2025-01-01 22:00:00+00:00,0.0,2.65
2025-01-01 22:00:00+00:00,0.0,2.65
2025-01-01 23:00:00+00:00,0.0,3.4
2025-01-01 23:00:00+00:00,0.0,3.4
2025-01-01 23:00:00+00:00,0.0,3.4
2025-01-01 23:00:00+00:00,0.0,3.4
2025-01-02 00:00:00+00:00,0.0,2.4
2025-01-02 00:00:00+00:00,0.0,2.4
2025-01-02 00:00:00+00:00,0.0,2.4
2025-01-02 00:00:00+00:00,0.0,2.4
2025-01-02 01:00:00+00:00,0.0,2.95
2025-01-02 01:00:00+00:00,0.0,2.95
2025-01-02 01:00:00+00:00,0.0,2.95
2025-01-02 01:00:00+00:00,0.0,2.95
2025-01-02 02:00:00+00:00,0.0,2.25
2025-01-02 02:00:00+00:00,0.0,2.25
2025-01-02 02:00:00+00:00,0.0,2.25
2025-01-02 02:00:00+00:00,0.0,2.25
2025-01-02 03:00:00+00:00,0.0,1.8
2025-01-02 03:00:00+00:00,0.0,1.8
2025-01-02 03:00:00+00:00,0.0,1.8
2025-01-02 03:00:00+00:00,0.0,1.8
2025-01-02 04:00:00+00:00,0.0,5.65
2025-01-02 04:00:00+00:00,0.0,5.65
2025-01-02 04:00:00+00:00,0.0,5.65
2025-01-02 04:00:00+00:00,0.0,5.65
2025-01-02 05:00:00+00:00,0.0,5.65
2025-01-02 05:00:00+00:00,0.0,5.65
2025-01-02 05:00:00+00:00,0.0,5.65
2025-01-02 05:00:00+00:00,0.0,5.65
2025-01-02 06:00:00+00:00,0.0,5.75
2025-01-02 06:00:00+00:00,0.0,5.75
2025-01-02 06:00:00+00:00,0.0,5.75
2025-01-02 06:00:00+00:00,0.0,5.75
2025-01-02 07:00:00+00:00,0.0,5.7
2025-01-02 07:00:00+00:00,0.0,5.7
2025-01-02 07:00:00+00:00,0.0,5.7
2025-01-02 07:00:00+00:00,0.0,5.7
2025-01-02 08:00:00+00:00,0.0,5.5
2025-01-02 08:00:00+00:00,0.0,5.5
2025-01-02 08:00:00+00:00,0.0,5.5
2025-01-02 08:00:00+00:00,0.0,5.5
2025-01-02 09:00:00+00:00,0.0,5.6
2025-01-02 09:00:00+00:00,0.0,5.6
2025-01-02 09:00:00+00:00,0.0,5.6
2025-01-02 09:00:00+00:00,0.0,5.6
2025-01-02 10:00:00+00:00,262.87048,6.1
2025-01-02 10:00:00+00:00,262.87048,6.1
2025-01-02 10:00:00+00:00,262.87048,6.1
2025-01-02 10:00:00+00:00,262.87048,6.1
2025-01-02 11:00:00+00:00,480.71207,7.7
2025-01-02 11:00:00+00:00,480.71207,7.7
2025-01-02 11:00:00+00:00,480.71207,7.7
2025-01-02 11:00:00+00:00,480.71207,7.7
2025-01-02 12:00:00+00:00,626.00714,9.4
2025-01-02 12:00:00+00:00,626.00714,9.4
2025-01-02 12:00:00+00:00,626.00714,9.4
2025-01-02 12:00:00+00:00,626.00714,9.4
2025-01-02 13:00:00+00:00,692.0548,10.45
2025-01-02 13:00:00+00:00,692.0548,10.45
2025-01-02 13:00:00+00:00,692.0548,10.45
2025-01-02 13:00:00+00:00,692.0548,10.45
2025-01-02 14:00:00+00:00,676.01074,10.65
2025-01-02 14:00:00+00:00,676.01074,10.65
2025-01-02 14:00:00+00:00,676.01074,10.65
2025-01-02 14:00:00+00:00,676.01074,10.65
2025-01-02 15:00:00+00:00,576.92993,10.4
2025-01-02 15:00:00+00:00,576.92993,10.4
2025-01-02 15:00:00+00:00,576.92993,10.4
2025-01-02 15:00:00+00:00,576.92993,10.4
2025-01-02 16:00:00+00:00,356.2608,8.95
2025-01-02 16:00:00+00:00,356.2608,8.95
2025-01-02 16:00:00+00:00,356.2608,8.95
2025-01-02 16:00:00+00:00,356.2608,8.95
2025-01-02 17:00:00+00:00,121.27052,7.55
2025-01-02 17:00:00+00:00,121.27052,7.55
2025-01-02 17:00:00+00:00,121.27052,7.55
2025-01-02 17:00:00+00:00,121.27052,7.55
2025-01-02 18:00:00+00:00,0.0,6.2
2025-01-02 18:00:00+00:00,0.0,6.2
2025-01-02 18:00:00+00:00,0.0,6.2
2025-01-02 18:00:00+00:00,0.0,6.2
2025-01-02 19:00:00+00:00,0.0,6.0
2025-01-02 19:00:00+00:00,0.0,6.0
2025-01-02 19:00:00+00:00,0.0,6.0
2025-01-02 19:00:00+00:00,0.0,6.0
2025-01-02 20:00:00+00:00,0.0,6.2
2025-01-02 20:00:00+00:00,0.0,6.2
2025-01-02 20:00:00+00:00,0.0,6.2
2025-01-02 20:00:00+00:00,0.0,6.2
2025-01-02 21:00:00+00:00,0.0,6.45
2025-01-02 21:00:00+00:00,0.0,6.45
2025-01-02 21:00:00+00:00,0.0,6.45
2025-01-02 21:00:00+00:00,0.0,6.45
2025-01-02 22:00:00+00:00,0.0,6.85
2025-01-02 22:00:00+00:00,0.0,6.85
2025-01-02 22:00:00+00:00,0.0,6.85
2025-01-02 22:00:00+00:00,0.0,6.85
2025-01-02 23:00:00+00:00,0.0,7.0
2025-01-02 23:00:00+00:00,0.0,7.0
2025-01-02 23:00:00+00:00,0.0,7.0
2025-01-02 23:00:00+00:00,0.0,7.0
2025-01-03 00:00:00+00:00,0.0,7.05
2025-01-03 00:00:00+00:00,0.0,7.05
2025-01-03 00:00:00+00:00,0.0,7.05
2025-01-03 00:00:00+00:00,0.0,7.05
2025-01-03 01:00:00+00:00,0.0,7.5
2025-01-03 01:00:00+00:00,0.0,7.5
2025-01-03 01:00:00+00:00,0.0,7.5
2025-01-03 01:00:00+00:00,0.0,7.5
2025-01-03 02:00:00+00:00,0.0,7.7
2025-01-03 02:00:00+00:00,0.0,7.7
2025-01-03 02:00:00+00:00,0.0,7.7
2025-01-03 02:00:00+00:00,0.0,7.7
2025-01-03 03:00:00+00:00,0.0,7.55
2025-01-03 03:00:00+00:00,0.0,7.55
2025-01-03 03:00:00+00:00,0.0,7.55
2025-01-03 03:00:00+00:00,0.0,7.55
2025-01-03 04:00:00+00:00,0.0,7.85
2025-01-03 04:00:00+00:00,0.0,7.85
2025-01-03 04:00:00+00:00,0.0,7.85
2025-01-03 04:00:00+00:00,0.0,7.85
2025-01-03 05:00:00+00:00,0.0,7.45
2025-01-03 05:00:00+00:00,0.0,7.45
2025-01-03 05:00:00+00:00,0.0,7.45
2025-01-03 05:00:00+00:00,0.0,7.45
2025-01-03 06:00:00+00:00,0.0,5.85
2025-01-03 06:00:00+00:00,0.0,5.85
2025-01-03 06:00:00+00:00,0.0,5.85
2025-01-03 06:00:00+00:00,0.0,5.85
2025-01-03 07:00:00+00:00,0.0,3.9
2025-01-03 07:00:00+00:00,0.0,3.9
2025-01-03 07:00:00+00:00,0.0,3.9
2025-01-03 07:00:00+00:00,0.0,3.9
2025-01-03 08:00:00+00:00,0.0,2.95
2025-01-03 08:00:00+00:00,0.0,2.95
2025-01-03 08:00:00+00:00,0.0,2.95
2025-01-03 08:00:00+00:00,0.0,2.95
2025-01-03 09:00:00+00:00,0.0,1.45
2025-01-03 09:00:00+00:00,0.0,1.45
2025-01-03 09:00:00+00:00,0.0,1.45
2025-01-03 09:00:00+00:00,0.0,1.45
2025-01-03 10:00:00+00:00,11.687857,1.05
2025-01-03 10:00:00+00:00,11.687857,1.05
2025-01-03 10:00:00+00:00,11.687857,1.05
2025-01-03 10:00:00+00:00,11.687857,1.05
2025-01-03 11:00:00+00:00,27.005611,0.95
2025-01-03 11:00:00+00:00,27.005611,0.95
2025-01-03 11:00:00+00:00,27.005611,0.95
2025-01-03 11:00:00+00:00,27.005611,0.95
2025-01-03 12:00:00+00:00,63.19612,1.25
2025-01-03 12:00:00+00:00,63.19612,1.25
2025-01-03 12:00:00+00:00,63.19612,1.25
2025-01-03 12:00:00+00:00,63.19612,1.25
2025-01-03 13:00:00+00:00,111.70861,1.75
2025-01-03 13:00:00+00:00,111.70861,1.75
2025-01-03 13:00:00+00:00,111.70861,1.75
2025-01-03 13:00:00+00:00,111.70861,1.75
2025-01-03 14:00:00+00:00,78.127,1.75
2025-01-03 14:00:00+00:00,78.127,1.75
2025-01-03 14:00:00+00:00,78.127,1.75
2025-01-03 14:00:00+00:00,78.127,1.75
2025-01-03 15:00:00+00:00,60.654587,1.65
2025-01-03 15:00:00+00:00,60.654587,1.65
2025-01-03 15:00:00+00:00,60.654587,1.65
2025-01-03 15:00:00+00:00,60.654587,1.65
2025-01-03 16:00:00+00:00,29.675577,1.05
2025-01-03 16:00:00+00:00,29.675577,1.05
2025-01-03 16:00:00+00:00,29.675577,1.05
2025-01-03 16:00:00+00:00,29.675577,1.05
2025-01-03 17:00:00+00:00,12.90107,0.95
2025-01-03 17:00:00+00:00,12.90107,0.95
2025-01-03 17:00:00+00:00,12.90107,0.95
2025-01-03 17:00:00+00:00,12.90107,0.95
2025-01-03 18:00:00+00:00,0.0,0.8
2025-01-03 18:00:00+00:00,0.0,0.8
2025-01-03 18:00:00+00:00,0.0,0.8
2025-01-03 18:00:00+00:00,0.0,0.8
2025-01-03 19:00:00+00:00,0.0,0.6
2025-01-03 19:00:00+00:00,0.0,0.6
2025-01-03 19:00:00+00:00,0.0,0.6
2025-01-03 19:00:00+00:00,0.0,0.6
2025-01-03 20:00:00+00:00,0.0,-0.25
2025-01-03 20:00:00+00:00,0.0,-0.25
2025-01-03 20:00:00+00:00,0.0,-0.25
2025-01-03 20:00:00+00:00,0.0,-0.25
2025-01-03 21:00:00+00:00,0.0,-2.85
2025-01-03 21:00:00+00:00,0.0,-2.85
2025-01-03 21:00:00+00:00,0.0,-2.85
2025-01-03 21:00:00+00:00,0.0,-2.85
2025-01-03 22:00:00+00:00,0.0,-2.8
2025-01-03 22:00:00+00:00,0.0,-2.8
2025-01-03 22:00:00+00:00,0.0,-2.8
2025-01-03 22:00:00+00:00,0.0,-2.8
2025-01-03 23:00:00+00:00,0.0,-3.3
2025-01-03 23:00:00+00:00,0.0,-3.3
2025-01-03 23:00:00+00:00,0.0,-3.3
2025-01-03 23:00:00+00:00,0.0,-3.3
2025-01-04 00:00:00+00:00,0.0,-2.95
2025-01-04 00:00:00+00:00,0.0,-2.95
2025-01-04 00:00:00+00:00,0.0,-2.95
2025-01-04 00:00:00+00:00,0.0,-2.95
2025-01-04 01:00:00+00:00,0.0,-2.2
2025-01-04 01:00:00+00:00,0.0,-2.2
2025-01-04 01:00:00+00:00,0.0,-2.2
2025-01-04 01:00:00+00:00,0.0,-2.2
2025-01-04 02:00:00+00:00,0.0,-1.85
2025-01-04 02:00:00+00:00,0.0,-1.85
2025-01-04 02:00:00+00:00,0.0,-1.85
2025-01-04 02:00:00+00:00,0.0,-1.85
2025-01-04 03:00:00+00:00,0.0,-1.9
2025-01-04 03:00:00+00:00,0.0,-1.9
2025-01-04 03:00:00+00:00,0.0,-1.9
2025-01-04 03:00:00+00:00,0.0,-1.9
2025-01-04 04:00:00+00:00,0.0,-1.55
2025-01-04 04:00:00+00:00,0.0,-1.55
2025-01-04 04:00:00+00:00,0.0,-1.55
2025-01-04 04:00:00+00:00,0.0,-1.55
2025-01-04 05:00:00+00:00,0.0,-1.35
2025-01-04 05:00:00+00:00,0.0,-1.35
2025-01-04 05:00:00+00:00,0.0,-1.35
2025-01-04 05:00:00+00:00,0.0,-1.35
2025-01-04 06:00:00+00:00,0.0,-0.45
2025-01-04 06:00:00+00:00,0.0,-0.45
2025-01-04 06:00:00+00:00,0.0,-0.45
2025-01-04 06:00:00+00:00,0.0,-0.45
2025-01-04 07:00:00+00:00,0.0,-0.05
2025-01-04 07:00:00+00:00,0.0,-0.05
2025-01-04 07:00:00+00:00,0.0,-0.05
2025-01-04 07:00:00+00:00,0.0,-0.05
2025-01-04 08:00:00+00:00,0.0,-0.05
2025-01-04 08:00:00+00:00,0.0,-0.05
2025-01-04 08:00:00+00:00,0.0,-0.05
2025-01-04 08:00:00+00:00,0.0,-0.05
2025-01-04 09:00:00+00:00,0.0,-0.3
2025-01-04 09:00:00+00:00,0.0,-0.3
2025-01-04 09:00:00+00:00,0.0,-0.3
2025-01-04 09:00:00+00:00,0.0,-0.3
2025-01-04 10:00:00+00:00,116.425606,-0.05
2025-01-04 10:00:00+00:00,116.425606,-0.05
2025-01-04 10:00:00+00:00,116.425606,-0.05
2025-01-04 10:00:00+00:00,116.425606,-0.05
2025-01-04 11:00:00+00:00,406.9402,0.55
2025-01-04 11:00:00+00:00,406.9402,0.55
2025-01-04 11:00:00+00:00,406.9402,0.55
2025-01-04 11:00:00+00:00,406.9402,0.55
2025-01-04 12:00:00+00:00,621.84906,1.4
2025-01-04 12:00:00+00:00,621.84906,1.4
2025-01-04 12:00:00+00:00,621.84906,1.4
2025-01-04 12:00:00+00:00,621.84906,1.4
2025-01-04 13:00:00+00:00,701.15326,1.9
2025-01-04 13:00:00+00:00,701.15326,1.9
2025-01-04 13:00:00+00:00,701.15326,1.9
2025-01-04 13:00:00+00:00,701.15326,1.9
2025-01-04 14:00:00+00:00,685.0189,1.8
2025-01-04 14:00:00+00:00,685.0189,1.8
2025-01-04 14:00:00+00:00,685.0189,1.8
2025-01-04 14:00:00+00:00,685.0189,1.8
2025-01-04 15:00:00+00:00,585.85815,1.7
2025-01-04 15:00:00+00:00,585.85815,1.7
2025-01-04 15:00:00+00:00,585.85815,1.7
2025-01-04 15:00:00+00:00,585.85815,1.7
2025-01-04 16:00:00+00:00,359.63358,0.85
2025-01-04 16:00:00+00:00,359.63358,0.85
2025-01-04 16:00:00+00:00,359.63358,0.85
2025-01-04 16:00:00+00:00,359.63358,0.85
2025-01-04 17:00:00+00:00,146.94734,-0.05
2025-01-04 17:00:00+00:00,146.94734,-0.05
2025-01-04 17:00:00+00:00,146.94734,-0.05
2025-01-04 17:00:00+00:00,146.94734,-0.05
2025-01-04 18:00:00+00:00,0.0,-1.5
2025-01-04 18:00:00+00:00,0.0,-1.5
2025-01-04 18:00:00+00:00,0.0,-1.5
2025-01-04 18:00:00+00:00,0.0,-1.5
2025-01-04 19:00:00+00:00,0.0,-2.55
2025-01-04 19:00:00+00:00,0.0,-2.55
2025-01-04 19:00:00+00:00,0.0,-2.55
2025-01-04 19:00:00+00:00,0.0,-2.55
2025-01-04 20:00:00+00:00,0.0,-3.2
2025-01-04 20:00:00+00:00,0.0,-3.2
2025-01-04 20:00:00+00:00,0.0,-3.2
2025-01-04 20:00:00+00:00,0.0,-3.2
2025-01-04 21:00:00+00:00,0.0,-3.9
2025-01-04 21:00:00+00:00,0.0,-3.9
2025-01-04 21:00:00+00:00,0.0,-3.9
2025-01-04 21:00:00+00:00,0.0,-3.9
2025-01-04 22:00:00+00:00,0.0,-4.45
2025-01-04 22:00:00+00:00,0.0,-4.45
2025-01-04 22:00:00+00:00,0.0,-4.45
2025-01-04 22:00:00+00:00,0.0,-4.45
2025-01-04 23:00:00+00:00,0.0,-3.75
2025-01-04 23:00:00+00:00,0.0,-3.75
2025-01-04 23:00:00+00:00,0.0,-3.75
2025-01-04 23:00:00+00:00,0.0,-3.75
2025-01-05 00:00:00+00:00,0.0,-3.1
2025-01-05 00:00:00+00:00,0.0,-3.1
2025-01-05 00:00:00+00:00,0.0,-3.1
2025-01-05 00:00:00+00:00,0.0,-3.1
2025-01-05 01:00:00+00:00,0.0,-3.15
2025-01-05 01:00:00+00:00,0.0,-3.15
2025-01-05 01:00:00+00:00,0.0,-3.15
2025-01-05 01:00:00+00:00,0.0,-3.15
2025-01-05 02:00:00+00:00,0.0,-3.75
2025-01-05 02:00:00+00:00,0.0,-3.75
2025-01-05 02:00:00+00:00,0.0,-3.75
2025-01-05 02:00:00+00:00,0.0,-3.75
2025-01-05 03:00:00+00:00,0.0,-3.9
2025-01-05 03:00:00+00:00,0.0,-3.9
2025-01-05 03:00:00+00:00,0.0,-3.9
2025-01-05 03:00:00+00:00,0.0,-3.9
2025-01-05 04:00:00+00:00,0.0,-4.55
2025-01-05 04:00:00+00:00,0.0,-4.55
2025-01-05 04:00:00+00:00,0.0,-4.55
2025-01-05 04:00:00+00:00,0.0,-4.55
2025-01-05 05:00:00+00:00,0.0,-4.2
2025-01-05 05:00:00+00:00,0.0,-4.2
2025-01-05 05:00:00+00:00,0.0,-4.2
2025-01-05 05:00:00+00:00,0.0,-4.2
2025-01-05 06:00:00+00:00,0.0,-4.45
2025-01-05 06:00:00+00:00,0.0,-4.45
2025-01-05 06:00:00+00:00,0.0,-4.45
2025-01-05 06:00:00+00:00,0.0,-4.45
2025-01-05 07:00:00+00:00,0.0,-3.95
2025-01-05 07:00:00+00:00,0.0,-3.95
2025-01-05 07:00:00+00:00,0.0,-3.95
2025-01-05 07:00:00+00:00,0.0,-3.95
2025-01-05 08:00:00+00:00,0.0,-4.1
2025-01-05 08:00:00+00:00,0.0,-4.1
2025-01-05 08:00:00+00:00,0.0,-4.1
2025-01-05 08:00:00+00:00,0.0,-4.1
2025-01-05 09:00:00+00:00,0.0,-4.85
2025-01-05 09:00:00+00:00,0.0,-4.85
2025-01-05 09:00:00+00:00,0.0,-4.85
2025-01-05 09:00:00+00:00,0.0,-4.85
2025-01-05 10:00:00+00:00,253.13576,-4.2
2025-01-05 10:00:00+00:00,253.13576,-4.2
2025-01-05 10:00:00+00:00,253.13576,-4.2
2025-01-05 10:00:00+00:00,253.13576,-4.2
2025-01-05 11:00:00+00:00,466.46103,-2.2
2025-01-05 11:00:00+00:00,466.46103,-2.2
2025-01-05 11:00:00+00:00,466.46103,-2.2
2025-01-05 11:00:00+00:00,466.46103,-2.2
2025-01-05 12:00:00+00:00,617.28674,0.05
2025-01-05 12:00:00+00:00,617.28674,0.05
2025-01-05 12:00:00+00:00,617.28674,0.05
2025-01-05 12:00:00+00:00,617.28674,0.05
2025-01-05 13:00:00+00:00,690.76,1.25
2025-01-05 13:00:00+00:00,690.76,1.25
2025-01-05 13:00:00+00:00,690.76,1.25
2025-01-05 13:00:00+00:00,690.76,1.25
2025-01-05 14:00:00+00:00,674.77344,1.7
2025-01-05 14:00:00+00:00,674.77344,1.7
2025-01-05 14:00:00+00:00,674.77344,1.7
2025-01-05 14:00:00+00:00,674.77344,1.7
2025-01-05 15:00:00+00:00,572.20264,1.85
2025-01-05 15:00:00+00:00,572.20264,1.85
2025-01-05 15:00:00+00:00,572.20264,1.85
2025-01-05 15:00:00+00:00,572.20264,1.85
2025-01-05 16:00:00+00:00,367.55286,1.3
2025-01-05 16:00:00+00:00,367.55286,1.3
2025-01-05 16:00:00+00:00,367.55286,1.3
2025-01-05 16:00:00+00:00,367.55286,1.3
2025-01-05 17:00:00+00:00,64.02979,0.1
2025-01-05 17:00:00+00:00,64.02979,0.1
2025-01-05 17:00:00+00:00,64.02979,0.1
2025-01-05 17:00:00+00:00,64.02979,0.1
2025-01-05 18:00:00+00:00,0.0,-1.65
2025-01-05 18:00:00+00:00,0.0,-1.65
2025-01-05 18:00:00+00:00,0.0,-1.65
2025-01-05 18:00:00+00:00,0.0,-1.65
2025-01-05 19:00:00+00:00,0.0,-1.9
2025-01-05 19:00:00+00:00,0.0,-1.9
2025-01-05 19:00:00+00:00,0.0,-1.9
2025-01-05 19:00:00+00:00,0.0,-1.9
2025-01-05 20:00:00+00:00,0.0,-1.75
2025-01-05 20:00:00+00:00,0.0,-1.75
2025-01-05 20:00:00+00:00,0.0,-1.75
2025-01-05 20:00:00+00:00,0.0,-1.75
2025-01-05 21:00:00+00:00,0.0,-1.6
2025-01-05 21:00:00+00:00,0.0,-1.6
2025-01-05 21:00:00+00:00,0.0,-1.6
2025-01-05 21:00:00+00:00,0.0,-1.6
2025-01-05 22:00:00+00:00,0.0,-1.05
2025-01-05 22:00:00+00:00,0.0,-1.05
2025-01-05 22:00:00+00:00,0.0,-1.05
2025-01-05 22:00:00+00:00,0.0,-1.05
2025-01-05 23:00:00+00:00,0.0,-0.65
2025-01-05 23:00:00+00:00,0.0,-0.65
2025-01-05 23:00:00+00:00,0.0,-0.65
2025-01-05 23:00:00+00:00,0.0,-0.65
2025-01-06 00:00:00+00:00,0.0,-0.1
2025-01-06 00:00:00+00:00,0.0,-0.1
2025-01-06 00:00:00+00:00,0.0,-0.1
2025-01-06 00:00:00+00:00,0.0,-0.1
2025-01-06 01:00:00+00:00,0.0,0.5
2025-01-06 01:00:00+00:00,0.0,0.5
2025-01-06 01:00:00+00:00,0.0,0.5
2025-01-06 01:00:00+00:00,0.0,0.5
2025-01-06 02:00:00+00:00,0.0,0.9
2025-01-06 02:00:00+00:00,0.0,0.9
2025-01-06 02:00:00+00:00,0.0,0.9
2025-01-06 02:00:00+00:00,0.0,0.9
2025-01-06 03:00:00+00:00,0.0,1.05
2025-01-06 03:00:00+00:00,0.0,1.05
2025-01-06 03:00:00+00:00,0.0,1.05
2025-01-06 03:00:00+00:00,0.0,1.05
2025-01-06 04:00:00+00:00,0.0,1.0
2025-01-06 04:00:00+00:00,0.0,1.0
2025-01-06 04:00:00+00:00,0.0,1.0
2025-01-06 04:00:00+00:00,0.0,1.0
2025-01-06 05:00:00+00:00,0.0,1.0
2025-01-06 05:00:00+00:00,0.0,1.0
2025-01-06 05:00:00+00:00,0.0,1.0
2025-01-06 05:00:00+00:00,0.0,1.0
2025-01-06 06:00:00+00:00,0.0,1.25
2025-01-06 06:00:00+00:00,0.0,1.25
2025-01-06 06:00:00+00:00,0.0,1.25
2025-01-06 06:00:00+00:00,0.0,1.25
2025-01-06 07:00:00+00:00,0.0,1.25
2025-01-06 07:00:00+00:00,0.0,1.25
2025-01-06 07:00:00+00:00,0.0,1.25
2025-01-06 07:00:00+00:00,0.0,1.25
2025-01-06 08:00:00+00:00,0.0,1.3
2025-01-06 08:00:00+00:00,0.0,1.3
2025-01-06 08:00:00+00:00,0.0,1.3
2025-01-06 08:00:00+00:00,0.0,1.3
2025-01-06 09:00:00+00:00,0.0,1.9
2025-01-06 09:00:00+00:00,0.0,1.9
2025-01-06 09:00:00+00:00,0.0,1.9
2025-01-06 09:00:00+00:00,0.0,1.9
2025-01-06 10:00:00+00:00,36.618187,2.15
2025-01-06 10:00:00+00:00,36.618187,2.15
2025-01-06 10:00:00+00:00,36.618187,2.15
2025-01-06 10:00:00+00:00,36.618187,2.15
2025-01-06 11:00:00+00:00,37.988007,2.65
2025-01-06 11:00:00+00:00,37.988007,2.65
2025-01-06 11:00:00+00:00,37.988007,2.65
2025-01-06 11:00:00+00:00,37.988007,2.65
2025-01-06 12:00:00+00:00,189.34859,4.2
2025-01-06 12:00:00+00:00,189.34859,4.2
2025-01-06 12:00:00+00:00,189.34859,4.2
2025-01-06 12:00:00+00:00,189.34859,4.2
2025-01-06 13:00:00+00:00,147.32613,5.45
2025-01-06 13:00:00+00:00,147.32613,5.45
2025-01-06 13:00:00+00:00,147.32613,5.45
2025-01-06 13:00:00+00:00,147.32613,5.45
2025-01-06 14:00:00+00:00,185.16016,6.8
2025-01-06 14:00:00+00:00,185.16016,6.8
2025-01-06 14:00:00+00:00,185.16016,6.8
2025-01-06 14:00:00+00:00,185.16016,6.8
2025-01-06 15:00:00+00:00,248.84818,7.8
2025-01-06 15:00:00+00:00,248.84818,7.8
2025-01-06 15:00:00+00:00,248.84818,7.8
