Month,Day,Day_of_week,Hour,Minute,Hour_sin,Hour_cos,Minute_sin,Minute_cos,Day_of_week_sin,Day_of_week_cos,DAM_Price,DAM_Vol_Sale,DAM_Vol_Buy,IDM_Price,IDM_Last_Price,IDM_Vol_Sale,IDM_Vol_Buy,Avg_Weighted_Price,Load,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Grid,outage_remaining_h,outage_risk
1,1,3,0,0,0.0,1.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,6850.0,4456.0,4456.0,6839.29,6900.0,228.1,228.1,7748.93,64.19,0.0,-7.1,0.0,0,0.5,0.2782258064516129
1,1,3,0,15,0.0,1.0,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,6850.0,4456.0,4456.0,6839.29,6900.0,228.1,228.1,7748.93,64.19,0.0,-7.1,0.0,0,0.25,0.2782258064516129
1,1,3,0,30,0.0,1.0,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,6850.0,4456.0,4456.0,6839.29,6900.0,228.1,228.1,7748.93,64.19,0.0,-7.1,0.0,1,0.0,0.2782258064516129
1,1,3,0,45,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,6850.0,4456.0,4456.0,6839.29,6900.0,228.1,228.1,7748.93,64.19,0.0,-7.1,0.0,1,0.0,0.2782258064516129
1,1,3,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,0.4338837391175582,-0.900968867902419,3500.0,2705.6,2705.6,3476.08,3499.97,124.0,124.0,3518.41,61.89,0.0,-3.45,0.0,1,0.0,0.1458333333333333
1,1,3,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,3500.0,2705.6,2705.6,3476.08,3499.97,124.0,124.0,3518.41,61.89,0.0,-3.45,0.0,1,0.0,0.1458333333333333
1,1,3,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,3500.0,2705.6,2705.6,3476.08,3499.97,124.0,124.0,3518.41,61.89,0.0,-3.45,0.0,1,0.0,0.1458333333333333
1,1,3,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,3500.0,2705.6,2705.6,3476.08,3499.97,124.0,124.0,3518.41,61.89,0.0,-3.45,0.0,1,0.0,0.1458333333333333
1,1,3,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.4338837391175582,-0.900968867902419,2900.0,2669.8,2669.8,2892.18,2899.97,186.7,186.7,3518.41,53.42,0.0,-4.05,0.0,1,0.0,0.1458333333333333
1,1,3,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,2900.0,2669.8,2669.8,2892.18,2899.97,186.7,186.7,3518.41,53.42,0.0,-4.05,0.0,1,0.0,0.1458333333333333
1,1,3,2,30,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,2900.0,2669.8,2669.8,2892.18,2899.97,186.7,186.7,3518.41,53.42,0.0,-4.05,0.0,1,0.0,0.1458333333333333
1,1,3,2,45,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2900.0,2669.8,2669.8,2892.18,2899.97,186.7,186.7,3518.41,53.42,0.0,-4.05,0.0,1,0.0,0.1458333333333333
1,1,3,3,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.4338837391175582,-0.900968867902419,2440.0,2532.8,2532.8,2431.4,2439.99,211.5,211.5,3518.41,54.25,0.0,-4.6,0.0,1,0.0,0.1458333333333333
1,1,3,3,15,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,2440.0,2532.8,2532.8,2431.4,2439.99,211.5,211.5,3518.41,54.25,0.0,-4.6,0.0,1,0.0,0.1458333333333333
1,1,3,3,30,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,2440.0,2532.8,2532.8,2431.4,2439.99,211.5,211.5,3518.41,54.25,0.0,-4.6,0.0,1,0.0,0.1458333333333333
1,1,3,3,45,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2440.0,2532.8,2532.8,2431.4,2439.99,211.5,211.5,3518.41,54.25,0.0,-4.6,0.0,1,0.0,0.1458333333333333
1,1,3,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.4338837391175582,-0.900968867902419,2250.0,2446.1,2446.1,2238.05,2235.0,236.2,236.2,3518.41,56.67,0.0,-2.65,0.0,1,0.0,0.1458333333333333
1,1,3,4,15,0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,2250.0,2446.1,2446.1,2238.05,2235.0,236.2,236.2,3518.41,56.67,0.0,-2.65,0.0,1,0.0,0.1458333333333333
1,1,3,4,30,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,2250.0,2446.1,2446.1,2238.05,2235.0,236.2,236.2,3518.41,56.67,0.0,-2.65,0.0,1,0.0,0.1458333333333333
1,1,3,4,45,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2250.0,2446.1,2446.1,2238.05,2235.0,236.2,236.2,3518.41,56.67,0.0,-2.65,0.0,1,0.0,0.1458333333333333
1,1,3,5,0,0.9659258262890684,0.2588190451025207,0.0,1.0,0.4338837391175582,-0.900968867902419,1940.0,2390.0,2390.0,1928.91,1939.97,231.4,231.4,3518.41,63.65,0.0,-2.3,0.0,1,0.0,0.1458333333333333
1,1,3,5,15,0.9659258262890684,0.2588190451025207,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,1940.0,2390.0,2390.0,1928.91,1939.97,231.4,231.4,3518.41,63.65,0.0,-2.3,0.0,1,0.0,0.1458333333333333
1,1,3,5,30,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,1940.0,2390.0,2390.0,1928.91,1939.97,231.4,231.4,3518.41,63.65,0.0,-2.3,0.0,1,0.0,0.1458333333333333
1,1,3,5,45,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1940.0,2390.0,2390.0,1928.91,1939.97,231.4,231.4,3518.41,63.65,0.0,-2.3,0.0,1,0.0,0.1458333333333333
1,1,3,6,0,1.0,6.123233995736766e-17,0.0,1.0,0.4338837391175582,-0.900968867902419,2000.0,2388.0,2388.0,1989.85,1999.99,240.0,240.0,3518.41,51.51,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,6,15,1.0,6.123233995736766e-17,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,2000.0,2388.0,2388.0,1989.85,1999.99,240.0,240.0,3518.41,51.51,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,6,30,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,2000.0,2388.0,2388.0,1989.85,1999.99,240.0,240.0,3518.41,51.51,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,6,45,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2000.0,2388.0,2388.0,1989.85,1999.99,240.0,240.0,3518.41,51.51,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,7,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4338837391175582,-0.900968867902419,750.0,2203.2,2203.2,748.71,750.0,229.5,229.5,3518.41,63.95,0.0,-2.05,0.0,1,0.0,0.1458333333333333
1,1,3,7,15,0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,750.0,2203.2,2203.2,748.71,750.0,229.5,229.5,3518.41,63.95,0.0,-2.05,0.0,1,0.0,0.1458333333333333
1,1,3,7,30,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,750.0,2203.2,2203.2,748.71,750.0,229.5,229.5,3518.41,63.95,0.0,-2.05,0.0,1,0.0,0.1458333333333333
1,1,3,7,45,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,750.0,2203.2,2203.2,748.71,750.0,229.5,229.5,3518.41,63.95,0.0,-2.05,0.0,1,0.0,0.1458333333333333
1,1,3,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4338837391175582,-0.900968867902419,1940.0,2236.2,2236.2,1888.51,1939.3,256.4,256.4,3518.41,309.03,0.0,-2.15,0.0,1,0.0,0.1458333333333333
1,1,3,8,15,0.8660254037844387,-0.4999999999999998,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,1940.0,2236.2,2236.2,1888.51,1939.3,256.4,256.4,3518.41,309.03,0.0,-2.15,0.0,1,0.0,0.1458333333333333
1,1,3,8,30,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,1940.0,2236.2,2236.2,1888.51,1939.3,256.4,256.4,3518.41,309.03,0.0,-2.15,0.0,1,0.0,0.1458333333333333
1,1,3,8,45,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1940.0,2236.2,2236.2,1888.51,1939.3,256.4,256.4,3518.41,309.03,0.0,-2.15,0.0,1,0.0,0.1458333333333333
1,1,3,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.4338837391175582,-0.900968867902419,990.0,2049.0,2049.0,955.08,990.0,307.4,307.4,3518.41,402.38,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,9,15,0.7071067811865476,-0.7071067811865475,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,990.0,2049.0,2049.0,955.08,990.0,307.4,307.4,3518.41,402.38,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,9,30,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,990.0,2049.0,2049.0,955.08,990.0,307.4,307.4,3518.41,402.38,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,9,45,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,990.0,2049.0,2049.0,955.08,990.0,307.4,307.4,3518.41,402.38,0.0,-1.95,0.0,1,0.0,0.1458333333333333
1,1,3,10,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.4338837391175582,-0.900968867902419,875.0,2368.1,2368.1,825.71,875.0,286.4,286.4,3518.41,349.04,261.97504,-1.2,20.0,1,0.0,0.1458333333333333
1,1,3,10,15,0.4999999999999999,-0.8660254037844387,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,875.0,2368.1,2368.1,825.71,875.0,286.4,286.4,3518.41,349.04,261.97504,-1.2,20.0,1,0.0,0.1458333333333333
1,1,3,10,30,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,875.0,2368.1,2368.1,825.71,875.0,286.4,286.4,3518.41,349.04,261.97504,-1.2,20.0,1,0.0,0.1458333333333333
1,1,3,10,45,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,875.0,2368.1,2368.1,825.71,875.0,286.4,286.4,3518.41,349.04,261.97504,-1.2,20.0,1,0.0,0.1458333333333333
1,1,3,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.4338837391175582,-0.900968867902419,490.0,2422.9,2422.9,468.26,490.0,304.0,304.0,3518.41,317.79,470.52963,1.45,101.0,1,0.0,0.1458333333333333
1,1,3,11,15,0.258819045102521,-0.9659258262890682,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,490.0,2422.9,2422.9,468.26,490.0,304.0,304.0,3518.41,317.79,470.52963,1.45,101.0,1,0.0,0.1458333333333333
1,1,3,11,30,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,490.0,2422.9,2422.9,468.26,490.0,304.0,304.0,3518.41,317.79,470.52963,1.45,101.0,1,0.0,0.1458333333333333
1,1,3,11,45,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,490.0,2422.9,2422.9,468.26,490.0,304.0,304.0,3518.41,317.79,470.52963,1.45,101.0,1,0.0,0.1458333333333333
1,1,3,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.4338837391175582,-0.900968867902419,500.0,2508.1,2508.1,484.5,498.0,290.1,290.1,3518.41,310.84,618.044,4.5,187.0,1,0.0,0.1458333333333333
1,1,3,12,15,1.2246467991473532e-16,-1.0,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,500.0,2508.1,2508.1,484.5,498.0,290.1,290.1,3518.41,310.84,618.044,4.5,187.0,1,0.0,0.1458333333333333
1,1,3,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,500.0,2508.1,2508.1,484.5,498.0,290.1,290.1,3518.41,310.84,618.044,4.5,187.0,1,0.0,0.1458333333333333
1,1,3,12,45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,500.0,2508.1,2508.1,484.5,498.0,290.1,290.1,3518.41,310.84,618.044,4.5,187.0,1,0.0,0.1458333333333333
1,1,3,13,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4338837391175582,-0.900968867902419,490.0,2479.8,2479.8,468.36,490.0,301.2,301.2,3518.41,344.18,688.6026,5.8,243.0,1,0.0,0.1458333333333333
1,1,3,13,15,-0.2588190451025208,-0.9659258262890684,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,490.0,2479.8,2479.8,468.36,490.0,301.2,301.2,3518.41,344.18,688.6026,5.8,243.0,1,0.0,0.1458333333333333
1,1,3,13,30,-0.2588190451025208,-0.9659258262890684,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,490.0,2479.8,2479.8,468.36,490.0,301.2,301.2,3518.41,344.18,688.6026,5.8,243.0,1,0.0,0.1458333333333333
1,1,3,13,45,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,490.0,2479.8,2479.8,468.36,490.0,301.2,301.2,3518.41,344.18,688.6026,5.8,243.0,1,0.0,0.1458333333333333
1,1,3,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4338837391175582,-0.900968867902419,1111.0,2523.2,2523.2,1151.14,1500.0,203.2,203.2,3518.41,357.22,671.4424,9.5,260.0,1,0.0,0.1458333333333333
1,1,3,14,15,-0.4999999999999997,-0.8660254037844388,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,1111.0,2523.2,2523.2,1151.14,1500.0,203.2,203.2,3518.41,357.22,671.4424,9.5,260.0,1,0.0,0.1458333333333333
1,1,3,14,30,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,1111.0,2523.2,2523.2,1151.14,1500.0,203.2,203.2,3518.41,357.22,671.4424,9.5,260.0,1,0.0,0.1458333333333333
1,1,3,14,45,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1111.0,2523.2,2523.2,1151.14,1500.0,203.2,203.2,3518.41,357.22,671.4424,9.5,260.0,1,0.0,0.1458333333333333
1,1,3,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.4338837391175582,-0.900968867902419,2630.0,2581.3,2581.3,3003.47,2637.0,152.4,152.4,3518.41,335.57,569.9426,10.0,229.0,1,0.0,0.1458333333333333
1,1,3,15,15,-0.7071067811865471,-0.7071067811865479,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,2630.0,2581.3,2581.3,3003.47,2637.0,152.4,152.4,3518.41,335.57,569.9426,10.0,229.0,1,0.0,0.1458333333333333
1,1,3,15,30,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,2630.0,2581.3,2581.3,3003.47,2637.0,152.4,152.4,3518.41,335.57,569.9426,10.0,229.0,1,0.0,0.1458333333333333
1,1,3,15,45,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2630.0,2581.3,2581.3,3003.47,2637.0,152.4,152.4,3518.41,335.57,569.9426,10.0,229.0,1,0.0,0.1458333333333333
1,1,3,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.4338837391175582,-0.900968867902419,4180.0,2847.0,2847.0,4102.74,4179.97,192.2,192.2,3518.41,352.27,391.5818,6.5,160.0,1,0.0,0.1458333333333333
1,1,3,16,15,-0.8660254037844384,-0.5000000000000004,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,4180.0,2847.0,2847.0,4102.74,4179.97,192.2,192.2,3518.41,352.27,391.5818,6.5,160.0,1,0.0,0.1458333333333333
1,1,3,16,30,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,4180.0,2847.0,2847.0,4102.74,4179.97,192.2,192.2,3518.41,352.27,391.5818,6.5,160.0,1,0.0,0.1458333333333333
1,1,3,16,45,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,4180.0,2847.0,2847.0,4102.74,4179.97,192.2,192.2,3518.41,352.27,391.5818,6.5,160.0,1,0.0,0.1458333333333333
1,1,3,17,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4338837391175582,-0.900968867902419,5200.0,3168.8,3168.8,5179.26,5200.0,192.5,192.5,3518.41,346.28,138.92989,4.35,68.0,1,0.0,0.1458333333333333
1,1,3,17,15,-0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,5200.0,3168.8,3168.8,5179.26,5200.0,192.5,192.5,3518.41,346.28,138.92989,4.35,68.0,1,0.0,0.1458333333333333
1,1,3,17,30,-0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,5200.0,3168.8,3168.8,5179.26,5200.0,192.5,192.5,3518.41,346.28,138.92989,4.35,68.0,1,0.0,0.1458333333333333
1,1,3,17,45,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,5200.0,3168.8,3168.8,5179.26,5200.0,192.5,192.5,3518.41,346.28,138.92989,4.35,68.0,1,0.0,0.1458333333333333
1,1,3,18,0,-1.0,-1.8369701987210294e-16,0.0,1.0,0.4338837391175582,-0.900968867902419,8300.0,3315.9,3315.9,8274.14,8299.0,164.6,164.6,3518.41,312.99,0.0,3.5,5.0,1,0.0,0.1458333333333333
1,1,3,18,15,-1.0,-1.8369701987210294e-16,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,8300.0,3315.9,3315.9,8274.14,8299.0,164.6,164.6,3518.41,312.99,0.0,3.5,5.0,1,0.0,0.1458333333333333
1,1,3,18,30,-1.0,-1.8369701987210294e-16,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,8300.0,3315.9,3315.9,8274.14,8299.0,164.6,164.6,3518.41,312.99,0.0,3.5,5.0,1,0.0,0.1458333333333333
1,1,3,18,45,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,8300.0,3315.9,3315.9,8274.14,8299.0,164.6,164.6,3518.41,312.99,0.0,3.5,5.0,1,0.0,0.1458333333333333
1,1,3,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.4338837391175582,-0.900968867902419,8200.0,3209.4,3209.4,8154.71,8199.9,155.9,155.9,3518.41,66.89,0.0,2.2,0.0,1,0.0,0.1458333333333333
1,1,3,19,15,-0.9659258262890684,0.2588190451025203,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,8200.0,3209.4,3209.4,8154.71,8199.9,155.9,155.9,3518.41,66.89,0.0,2.2,0.0,1,0.0,0.1458333333333333
1,1,3,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,8200.0,3209.4,3209.4,8154.71,8199.9,155.9,155.9,3518.41,66.89,0.0,2.2,0.0,1,0.0,0.1458333333333333
1,1,3,19,45,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,8200.0,3209.4,3209.4,8154.71,8199.9,155.9,155.9,3518.41,66.89,0.0,2.2,0.0,1,0.0,0.1458333333333333
1,1,3,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4338837391175582,-0.900968867902419,6600.0,3049.9,3049.9,6452.36,6599.9,203.0,203.0,3518.41,53.44,0.0,1.5,0.0,1,0.0,0.1458333333333333
1,1,3,20,15,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,6600.0,3049.9,3049.9,6452.36,6599.9,203.0,203.0,3518.41,53.44,0.0,1.5,0.0,1,0.0,0.1458333333333333
1,1,3,20,30,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,6600.0,3049.9,3049.9,6452.36,6599.9,203.0,203.0,3518.41,53.44,0.0,1.5,0.0,1,0.0,0.1458333333333333
1,1,3,20,45,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,6600.0,3049.9,3049.9,6452.36,6599.9,203.0,203.0,3518.41,53.44,0.0,1.5,0.0,1,0.0,0.1458333333333333
1,1,3,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.4338837391175582,-0.900968867902419,6600.0,3054.7,3054.7,6567.86,6598.0,225.9,225.9,3518.41,62.96,0.0,1.05,0.0,1,0.0,0.1458333333333333
1,1,3,21,15,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,6600.0,3054.7,3054.7,6567.86,6598.0,225.9,225.9,3518.41,62.96,0.0,1.05,0.0,1,0.0,0.1458333333333333
1,1,3,21,30,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,6600.0,3054.7,3054.7,6567.86,6598.0,225.9,225.9,3518.41,62.96,0.0,1.05,0.0,1,0.0,0.1458333333333333
1,1,3,21,45,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,6600.0,3054.7,3054.7,6567.86,6598.0,225.9,225.9,3518.41,62.96,0.0,1.05,0.0,1,0.0,0.1458333333333333
1,1,3,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.4338837391175582,-0.900968867902419,5980.0,2902.9,2902.9,5958.3,5969.99,211.3,211.3,3518.41,62.78,0.0,2.65,0.0,1,0.0,0.1458333333333333
1,1,3,22,15,-0.5000000000000004,0.8660254037844384,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,5980.0,2902.9,2902.9,5958.3,5969.99,211.3,211.3,3518.41,62.78,0.0,2.65,0.0,1,0.0,0.1458333333333333
1,1,3,22,30,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,5980.0,2902.9,2902.9,5958.3,5969.99,211.3,211.3,3518.41,62.78,0.0,2.65,0.0,1,0.0,0.1458333333333333
1,1,3,22,45,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,5980.0,2902.9,2902.9,5958.3,5969.99,211.3,211.3,3518.41,62.78,0.0,2.65,0.0,1,0.0,0.1458333333333333
1,1,3,23,0,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4338837391175582,-0.900968867902419,4180.0,2394.5,2394.5,4160.01,4179.98,250.8,250.8,3518.41,68.45,0.0,3.4,0.0,1,0.0,0.1458333333333333
1,1,3,23,15,-0.2588190451025215,0.965925826289068,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,4180.0,2394.5,2394.5,4160.01,4179.98,250.8,250.8,3518.41,68.45,0.0,3.4,0.0,1,0.0,0.1458333333333333
1,1,3,23,30,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,4180.0,2394.5,2394.5,4160.01,4179.98,250.8,250.8,3518.41,68.45,0.0,3.4,0.0,1,0.0,0.1458333333333333
1,1,3,23,45,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,4180.0,2394.5,2394.5,4160.01,4179.98,250.8,250.8,3518.41,68.45,0.0,3.4,0.0,1,0.0,0.1458333333333333
1,2,4,0,0,0.0,1.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,3970.0,2555.4,2555.4,3952.13,3969.99,163.8,163.8,3518.41,63.72,0.0,2.4,0.0,1,0.0,0.1458333333333333
1,2,4,0,15,0.0,1.0,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,3970.0,2555.4,2555.4,3952.13,3969.99,163.8,163.8,3518.41,63.72,0.0,2.4,0.0,1,0.0,0.1458333333333333
1,2,4,0,30,0.0,1.0,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,3970.0,2555.4,2555.4,3952.13,3969.99,163.8,163.8,3518.41,63.72,0.0,2.4,0.0,1,0.0,0.1458333333333333
1,2,4,0,45,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,3970.0,2555.4,2555.4,3952.13,3969.99,163.8,163.8,3518.41,63.72,0.0,2.4,0.0,1,0.0,0.1458333333333333
1,2,4,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,-0.433883739117558,-0.9009688679024191,2500.0,2434.0,2434.0,2490.62,2498.57,84.7,84.7,4879.71,53.49,0.0,2.95,0.0,1,0.0,0.1458333333333333
1,2,4,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,2500.0,2434.0,2434.0,2490.62,2498.57,84.7,84.7,4879.71,53.49,0.0,2.95,0.0,1,0.0,0.1458333333333333
1,2,4,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,2500.0,2434.0,2434.0,2490.62,2498.57,84.7,84.7,4879.71,53.49,0.0,2.95,0.0,1,0.0,0.1458333333333333
1,2,4,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,2500.0,2434.0,2434.0,2490.62,2498.57,84.7,84.7,4879.71,53.49,0.0,2.95,0.0,1,0.0,0.1458333333333333
1,2,4,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.433883739117558,-0.9009688679024191,2664.0,2556.3,2556.3,2662.36,2663.98,150.3,150.3,4879.71,64.84,0.0,2.25,0.0,1,0.0,0.1458333333333333
1,2,4,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,2664.0,2556.3,2556.3,2662.36,2663.98,150.3,150.3,4879.71,64.84,0.0,2.25,0.0,1,0.0,0.1458333333333333
