Month,Day,Day_of_week,Hour,Price,Vol_Sale,Vol_Buy,Decl_Sale,Decl_Buy
3,22,6,4,5020.0,2380.6,2380.6,3568.3,2421.5
3,22,6,5,5020.0,2303.3,2303.3,3501.5,2344.2
3,22,6,6,5242.15,2614.8,2614.8,3541.9,2659.7
3,22,6,7,5244.57,2836.0,2836.0,3770.5,2836.2
3,22,6,8,3875.0,3135.4,3135.4,4342.6,3135.6
3,22,6,9,3690.0,3421.1,3421.1,4684.9,3421.3
3,22,6,10,3000.0,3239.5,3239.5,4933.8,3239.7
3,22,6,11,2399.0,2892.4,2892.4,4868.9,2892.6
3,22,6,12,445.0,2593.2,2593.2,4991.5,2593.2
3,22,6,13,320.0,2463.4,2463.4,4966.3,2463.4
3,22,6,14,445.0,2493.0,2493.0,4838.8,2493.0
3,22,6,15,2295.0,2529.3,2529.3,4424.0,2529.5
3,22,6,16,2970.0,2796.2,2796.2,3991.8,2796.4
3,22,6,17,3450.0,3005.2,3005.2,4082.3,3005.4
3,22,6,18,6300.0,3325.1,3325.1,3839.9,3325.3
3,22,6,19,8400.0,3247.9,3247.9,3885.6,3248.1
3,22,6,20,8400.0,3472.8,3472.8,4388.3,3473.0
3,22,6,21,8000.0,3147.7,3147.7,4284.6,3147.9
3,22,6,22,6800.0,2810.1,2810.1,3940.1,2810.3
3,22,6,23,6790.0,2802.8,2802.8,3805.4,2803.0
3,22,6,24,6000.0,2891.1,2891.1,3742.5,2891.3
3,23,7,1,5000.0,2397.1,2397.1,3534.6,2425.7
3,23,7,2,4210.0,2398.8,2398.8,3612.0,2441.2
3,23,7,3,3708.0,2262.1,2262.1,3705.4,2262.3
3,23,7,4,3248.0,2132.5,2132.5,3724.6,2132.7
3,23,7,5,3248.0,2109.0,2109.0,3721.0,2109.2
3,23,7,6,3400.0,2214.5,2214.5,3753.1,2214.7
3,23,7,7,3800.0,2492.1,2492.1,3998.2,2492.3
3,23,7,8,3550.0,2654.9,2654.9,4440.5,2655.1
3,23,7,9,3550.0,2855.2,2855.2,4452.8,2855.4
3,23,7,10,3205.0,2994.2,2994.2,4588.5,2994.4
3,23,7,11,2000.0,2648.7,2648.7,4488.6,2648.9
3,23,7,12,440.0,2338.2,2338.2,4304.7,2338.2
3,23,7,13,440.0,2190.0,2190.0,4137.2,2190.0
3,23,7,14,910.0,2282.1,2282.1,4127.1,2282.1
3,23,7,15,1837.0,2335.6,2335.6,3892.4,2335.8
3,23,7,16,2100.0,2410.5,2410.5,3747.0,2410.7
3,23,7,17,3675.0,2892.9,2892.9,3806.3,2893.1
3,23,7,18,5900.0,3169.2,3169.2,4016.0,3169.4
3,23,7,19,8000.0,3249.4,3249.4,4390.9,3249.6
3,23,7,20,8300.0,3446.9,3446.9,4598.3,3447.1
3,23,7,21,7900.0,3317.0,3317.0,4560.5,3317.2
3,23,7,22,6100.0,3091.3,3091.3,4445.2,3091.5
3,23,7,23,6300.0,2870.6,2870.6,4134.6,2870.8
3,23,7,24,5600.0,2786.1,2786.1,3967.1,2786.3
3,24,1,1,5530.0,2694.2,2694.2,3623.1,2743.4
3,24,1,2,4952.0,2325.5,2325.5,3297.4,2505.9
3,24,1,3,3708.0,2199.9,2199.9,3398.7,2340.2
3,24,1,4,3650.0,2120.8,2120.8,3435.6,2261.1
3,24,1,5,3708.0,2172.3,2172.3,3418.9,2312.6
3,24,1,6,5090.0,2394.6,2394.6,3362.9,2579.5
3,24,1,7,5600.0,3137.3,3137.3,3312.6,3295.1
3,24,1,8,6900.0,3273.4,3273.4,3448.7,3708.5
3,24,1,9,6900.0,3173.1,3173.1,3348.4,3909.9
3,24,1,10,6900.0,3390.4,3390.4,3565.7,3747.3
3,24,1,11,5587.54,2902.9,2902.9,3663.9,3194.3
3,24,1,12,3400.0,2977.5,2977.5,4100.6,2977.7
3,24,1,13,3000.0,2813.1,2813.1,4165.6,2813.3
3,24,1,14,3400.0,2885.6,2885.6,4068.7,2885.8
3,24,1,15,4230.0,2801.1,2801.1,3677.0,2851.6
3,24,1,16,4401.0,2837.1,2837.1,3624.0,3007.3
3,24,1,17,5600.0,3055.3,3055.3,3270.6,3367.6
3,24,1,18,7550.0,3292.4,3292.4,3665.4,3376.0
3,24,1,19,9000.0,3786.4,3786.4,3943.9,4086.9
3,24,1,20,9000.0,3978.8,3978.8,4136.3,4305.3
3,24,1,21,9000.0,3878.0,3878.0,4035.5,4121.6
3,24,1,22,9000.0,3754.5,3754.5,3912.0,3867.6
3,24,1,23,8850.0,3147.8,3147.8,3742.8,3258.0
3,24,1,24,6880.0,2978.3,2978.3,3521.7,3108.5
3,25,2,1,5550.0,2904.4,2904.4,3332.0,3096.5
3,25,2,2,5247.77,2545.6,2545.6,2982.7,2739.2
3,25,2,3,5090.0,2339.8,2339.8,3081.6,2562.4
3,25,2,4,5090.0,2283.3,2283.3,3108.4,2505.9
3,25,2,5,5090.0,2322.6,2322.6,3078.6,2545.2
3,25,2,6,5244.95,2470.5,2470.5,3015.9,2668.1
3,25,2,7,5600.0,3023.9,3023.9,3023.9,3393.0
3,25,2,8,6900.0,3682.9,3682.9,3682.9,4030.7
3,25,2,9,6900.0,3566.0,3566.0,3566.0,4283.4
3,25,2,10,6900.0,3825.5,3825.5,3825.5,4109.5
3,25,2,11,6276.77,3246.5,3246.5,3757.3,3603.0
3,25,2,12,4862.56,3295.0,3295.0,3822.5,3369.0
3,25,2,13,4000.0,3169.8,3169.8,3902.0,3185.0
3,25,2,14,4040.0,3163.3,3163.3,3844.2,3225.3
3,25,2,15,4930.0,3149.8,3149.8,3801.3,3212.7
3,25,2,16,5000.0,3259.5,3259.5,3517.6,3408.1
3,25,2,17,5600.0,3370.2,3370.2,3381.2,3724.6
3,25,2,18,9000.0,3575.0,3575.0,3706.8,3575.0
3,25,2,19,9000.0,4075.1,4075.1,4305.9,4076.1
3,25,2,20,9000.0,4239.3,4239.3,4250.3,4539.4
3,25,2,21,9000.0,4186.6,4186.6,4197.6,4319.2
3,25,2,22,8850.0,3637.8,3637.8,3986.2,3637.8
3,25,2,23,8870.0,3454.8,3454.8,3790.7,3454.8
3,25,2,24,6880.0,2956.2,2956.2,3481.8,2956.2
3,26,3,1,5570.0,3187.4,3187.4,3717.9,3241.6
3,26,3,2,5500.0,2650.4,2650.4,3628.7,2861.3
3,26,3,3,5180.0,2512.2,2512.2,3747.8,2556.1
3,26,3,4,5090.0,2423.8,2423.8,3781.9,2466.2
3,26,3,5,5132.31,2472.9,2472.9,3756.4,2515.8
3,26,3,6,5500.0,2583.7,2583.7,3747.1,2632.6
3,26,3,7,5570.0,3300.1,3300.1,3970.8,3300.3
3,26,3,8,6777.67,3901.9,3901.9,4477.9,3902.1
3,26,3,9,6560.0,4050.1,4050.1,4695.8,4050.3
3,26,3,10,5500.0,3876.8,3876.8,5060.9,3929.2
3,26,3,11,3980.0,3721.9,3721.9,4919.4,3722.1
3,26,3,12,3248.0,3325.5,3325.5,4945.5,3325.7
3,26,3,13,2950.0,3082.5,3082.5,5037.3,3082.7
3,26,3,14,2970.0,3078.9,3078.9,5055.8,3079.1
3,26,3,15,3524.0,3059.6,3059.6,4772.4,3059.8
3,26,3,16,4452.0,3292.4,3292.4,4450.4,3311.3
3,26,3,17,5550.0,3482.2,3482.2,4193.2,3491.6
3,26,3,18,8880.0,3716.2,3716.2,4322.7,3716.4
3,26,3,19,8840.0,3975.7,3975.7,4674.7,3976.2
3,26,3,20,9000.0,4381.0,4381.0,4905.6,4381.2
3,26,3,21,8850.0,4120.0,4120.0,4896.1,4120.2
3,26,3,22,8840.0,3698.6,3698.6,4478.7,3698.8
3,26,3,23,8840.0,3502.4,3502.4,4136.9,3502.6
3,26,3,24,6840.0,3294.5,3294.5,4214.7,3294.7
3,27,4,1,5550.0,3059.4,3059.4,4240.6,3119.6
3,27,4,2,5500.0,2836.9,2836.9,3661.4,2911.3
3,27,4,3,5090.0,2532.2,2532.2,3761.2,2602.6
3,27,4,4,5090.0,2466.3,2466.3,3796.7,2535.7
3,27,4,5,5090.0,2501.3,2501.3,3791.2,2571.7
3,27,4,6,5248.04,2746.0,2746.0,3788.3,2821.4
3,27,4,7,5570.0,3484.2,3484.2,3941.7,3484.4
3,27,4,8,6700.0,3832.0,3832.0,4245.1,3847.2
3,27,4,9,6700.0,4054.1,4054.1,4261.2,4054.3
3,27,4,10,6272.52,3872.8,3872.8,4382.1,3948.7
3,27,4,11,5860.0,3641.7,3641.7,4373.2,3714.2
3,27,4,12,3840.0,3408.9,3408.9,4322.1,3439.1
3,27,4,13,3840.0,3266.1,3266.1,4220.6,3296.3
3,27,4,14,4230.0,3283.7,3283.7,4231.2,3342.1
3,27,4,15,4950.0,3347.1,3347.1,3902.1,3407.7
3,27,4,16,5000.0,3524.6,3524.6,3917.3,3585.9
3,27,4,17,5600.0,3766.4,3766.4,3784.2,3894.8
3,27,4,18,9000.0,4171.2,4171.2,4174.0,4200.3
3,27,4,19,8893.58,4337.0,4337.0,4490.8,4337.2
3,27,4,20,9000.0,4426.0,4426.0,4689.4,4426.2
3,27,4,21,8889.54,4239.9,4239.9,4765.4,4240.1
3,27,4,22,8840.0,4000.3,4000.3,4329.5,4000.5
3,27,4,23,8840.0,3573.4,3573.4,3981.2,3573.6
3,27,4,24,6880.0,3418.4,3418.4,3975.4,3420.6
3,28,5,1,4446.19,2637.9,2637.9,4112.4,2637.9
3,28,5,2,3248.0,2196.5,2196.5,3407.5,2196.7
3,28,5,3,3000.0,2016.9,2016.9,3538.2,2017.1
3,28,5,4,1498.0,1952.7,1952.7,3607.4,1952.9
3,28,5,5,1800.0,1992.1,1992.1,3637.4,1992.3
3,28,5,6,3248.0,2208.0,2208.0,3591.6,2228.2
3,28,5,7,5090.0,3005.9,3005.9,3626.6,3026.1
3,28,5,8,4600.0,3242.3,3242.3,4128.1,3256.5
3,28,5,9,4000.0,3383.6,3383.6,4576.1,3383.8
3,28,5,10,3000.0,2906.9,2906.9,4940.5,2907.1
3,28,5,11,1950.0,2582.0,2582.0,4607.2,2582.2
3,28,5,12,100.0,2254.1,2254.1,4407.4,2254.1
3,28,5,13,100.0,2144.7,2144.7,4500.9,2144.7
3,28,5,14,100.0,2182.6,2182.6,4406.2,2182.6
3,28,5,15,555.0,2245.8,2245.8,4134.0,2245.8
3,28,5,16,2950.0,2429.6,2429.6,4258.9,2429.8
3,28,5,17,4720.0,3104.2,3104.2,4248.0,3104.4
3,28,5,18,8600.0,3395.2,3395.2,4216.2,3395.4
3,28,5,19,8600.0,3604.1,3604.1,4481.0,3604.3
3,28,5,20,8600.0,3671.2,3671.2,4574.7,3671.4
3,28,5,21,8300.0,3584.8,3584.8,4681.8,3585.0
3,28,5,22,8100.0,3332.2,3332.2,4176.7,3337.4
3,28,5,23,7600.0,2972.8,2972.8,3635.2,2978.0
3,28,5,24,6477.85,2930.0,2930.0,3634.4,2930.2
3,29,6,1,4447.16,2913.9,2913.9,3516.9,2913.9
3,29,6,2,3750.0,2495.4,2495.4,3233.8,2539.2
3,29,6,3,3000.0,2310.6,2310.6,3341.4,2350.0
3,29,6,4,2900.0,2267.5,2267.5,3468.0,2277.7
3,29,6,5,1800.0,2268.3,2268.3,3479.4,2268.5
3,29,6,6,3000.0,2367.3,2367.3,3494.2,2390.9
3,29,6,7,3756.0,2789.8,2789.8,3737.6,2830.0
3,29,6,8,3220.0,2935.2,2935.2,4088.6,2935.4
3,29,6,9,3220.0,3029.3,3029.3,4204.6,3029.5
3,29,6,10,400.0,2826.7,2826.7,4436.3,2826.9
3,29,6,11,100.0,2713.9,2713.9,4262.1,2713.9
3,29,6,12,100.0,2676.4,2676.4,4370.7,2676.4
3,29,6,13,90.0,2657.2,2657.2,4436.9,2657.2
3,29,6,14,100.0,2693.0,2693.0,4234.4,2693.0
3,29,6,15,450.0,2664.7,2664.7,3920.5,2664.9
3,29,6,16,3215.0,2603.2,2603.2,3497.8,2643.4
3,29,6,17,5600.0,3101.0,3101.0,3154.3,3186.3
3,29,6,18,8890.96,3336.3,3336.3,3654.1,3351.5
3,29,6,19,8945.23,3695.4,3695.4,3914.7,3710.6
3,29,6,20,9000.0,4089.2,4089.2,4252.6,4089.4
3,29,6,21,9000.0,3949.3,3949.3,4103.2,3949.5
3,29,6,22,8891.23,3515.5,3515.5,3731.9,3527.7
3,29,6,23,8800.0,3036.7,3036.7,3347.3,3048.9
3,29,6,24,6477.02,3094.2,3094.2,3293.9,3106.4
3,30,7,1,4445.32,2797.3,2797.3,3396.0,2797.3
3,30,7,2,3727.0,2402.6,2402.6,3252.3,2402.6
3,30,7,3,3215.0,2265.3,2265.3,3384.1,2274.5
3,30,7,4,2900.0,2277.0,2277.0,3497.7,2277.0
3,30,7,5,3215.0,2289.0,2289.0,3467.2,2289.0
3,30,7,6,3750.0,2502.3,2502.3,3603.3,2502.3
3,30,7,7,3600.0,2533.5,2533.5,3661.5,2533.5
3,30,7,8,4200.0,2599.8,2599.8,3542.4,2599.8
3,30,7,9,4000.0,2838.0,2838.0,3740.9,2858.0
3,30,7,10,5000.0,2900.9,2900.9,3543.5,2995.9
3,30,7,11,3360.15,2924.5,2924.5,3712.8,2956.4
3,30,7,12,3358.93,2894.2,2894.2,3680.2,2926.0
3,30,7,13,3365.97,2888.1,2888.1,3652.9,2919.9
3,30,7,14,3369.02,2906.8,2906.8,3363.0,2906.8
3,30,7,15,3400.0,3024.5,3024.5,3312.7,3024.5
3,30,7,16,4969.04,3365.3,3365.3,3628.7,3365.3
3,30,7,17,8892.84,3566.4,3566.4,3978.2,3661.0
3,30,7,18,8894.4,3700.4,3700.4,4066.9,3710.4
3,30,7,19,9000.0,3950.7,3950.7,4020.4,3950.7
3,30,7,20,9000.0,3787.5,3787.5,3787.5,4113.4
3,30,7,21,9000.0,3551.2,3551.2,3551.2,3934.6
3,30,7,22,9000.0,3209.9,3209.9,3209.9,3600.1
3,30,7,23,6900.0,3281.3,3281.3,3281.3,3358.8
3,31,1,1,3650.0,2782.8,2782.8,3699.9,2782.8
3,31,1,2,3100.0,2446.0,2446.0,3558.6,2446.0
3,31,1,3,2100.0,2310.3,2310.3,3602.0,2313.3
3,31,1,4,1077.0,2276.9,2276.9,3637.8,2276.9
3,31,1,5,1179.0,2322.2,2322.2,3699.2,2322.2
3,31,1,6,2700.0,2519.9,2519.9,3800.0,2521.9
3,31,1,7,4442.49,3050.1,3050.1,3918.7,3050.1
3,31,1,8,6900.0,3451.0,3451.0,3594.7,3456.7
3,31,1,9,6900.0,3339.5,3339.5,3397.4,3781.5
3,31,1,10,6900.0,3641.0,3641.0,3684.9,3795.3
3,31,1,11,6273.83,3553.8,3553.8,3850.5,3672.6
3,31,1,12,3840.0,3336.9,3336.9,4153.2,3339.6
3,31,1,13,3099.0,3190.6,3190.6,4252.7,3190.6
3,31,1,14,3245.0,3243.3,3243.3,4182.4,3243.3
3,31,1,15,4568.51,3208.6,3208.6,3683.4,3275.6
3,31,1,16,4565.05,3318.8,3318.8,3597.6,3321.6
3,31,1,17,5600.0,3655.9,3655.9,3701.5,3658.3
3,31,1,18,8887.89,3783.9,3783.9,4145.9,3783.9
3,31,1,19,8891.47,3965.2,3965.2,4335.5,3965.2
3,31,1,20,9000.0,4090.1,4090.1,4121.2,4090.1
3,31,1,21,9000.0,4044.6,4044.6,4051.7,4128.4
3,31,1,22,9000.0,3835.4,3835.4,3842.5,3891.4
3,31,1,23,8893.69,3430.9,3430.9,3656.3,3438.2
3,31,1,24,6477.35,3343.3,3343.3,3624.8,3343.3
4,1,2,1,3000.0,2655.6,2655.6,3687.4,2655.7
4,1,2,2,2100.0,2416.2,2416.2,3515.6,2416.3
4,1,2,3,1500.0,2244.5,2244.5,3459.3,2244.6
4,1,2,4,1000.0,2191.7,2191.7,3520.1,2191.8
4,1,2,5,1179.0,2223.5,2223.5,3567.0,2223.6
4,1,2,6,2100.0,2452.5,2452.5,3592.1,2452.6
4,1,2,7,3500.0,2904.7,2904.7,3977.2,2904.8
4,1,2,8,6300.0,3332.4,3332.4,4187.6,3342.9
4,1,2,9,6400.0,4071.9,4071.9,4407.0,4072.5
4,1,2,10,6240.0,4242.2,4242.2,4648.5,4312.1
4,1,2,11,4655.0,4153.8,4153.8,4624.3,4154.0
4,1,2,12,3000.0,3865.6,3865.6,4631.6,3865.8
4,1,2,13,3000.0,3628.7,3628.7,4884.2,3628.9
4,1,2,14,2900.0,3619.4,3619.4,4894.1,3636.8
4,1,2,15,2900.0,3504.8,3504.8,4839.5,3505.0
4,1,2,16,3389.0,3424.2,3424.2,4720.2,3442.2
4,1,2,17,3450.0,3134.6,3134.6,4659.5,3134.8
4,1,2,18,4540.0,3203.6,3203.6,4963.5,3203.8
4,1,2,19,6800.0,3605.1,3605.1,5282.2,3617.7
4,1,2,20,8300.0,3711.6,3711.6,4893.4,3731.4
4,1,2,21,8800.0,4251.6,4251.6,4900.9,4272.1
4,1,2,22,8300.0,3863.5,3863.5,4722.4,3881.2
4,1,2,23,6900.0,3506.6,3506.6,4236.5,3521.3
4,1,2,24,5600.0,3271.7,3271.7,3872.7,3271.9
4,2,3,1,3747.0,2565.2,2565.2,3514.0,2565.3
4,2,3,2,2000.0,2277.7,2277.7,3555.8,2278.0
4,2,3,3,500.0,2110.4,2110.4,3647.9,2110.5
4,2,3,4,300.0,2046.8,2046.8,3692.9,2046.9
4,2,3,5,400.0,2076.2,2076.2,3696.9,2076.3
4,2,3,6,2000.0,2296.0,2296.0,3622.8,2296.3
4,2,3,7,4197.0,2578.5,2578.5,3668.6,2598.9
4,2,3,8,5400.0,2972.7,2972.7,3968.8,2972.9
4,2,3,9,6273.2,3675.9,3675.9,4295.4,3676.9
4,2,3,10,5659.0,3876.0,3876.0,4751.9,3953.1
4,2,3,11,3747.0,3735.0,3735.0,4769.0,3735.2
4,2,3,12,2875.55,3562.2,3562.2,4987.8,3562.4
4,2,3,13,2600.0,3296.2,3296.2,5031.4,3296.4
4,2,3,14,2600.0,3326.9,3326.9,4915.7,3327.1
4,2,3,15,2450.0,3316.2,3316.2,4923.8,3316.4
4,2,3,16,2662.0,3237.2,3237.2,4562.4,3242.4
4,2,3,17,3346.12,3242.3,3242.3,4339.6,3242.5
4,2,3,18,4197.0,3255.6,3255.6,4577.0,3255.8
4,2,3,19,6790.0,3575.7,3575.7,4943.0,3575.9
4,2,3,20,8300.0,3762.6,3762.6,4873.7,3762.8
4,2,3,21,8600.0,3961.2,3961.2,4785.4,3961.4
4,2,3,22,7395.0,3711.2,3711.2,4397.7,3711.4
4,2,3,23,5600.0,3218.2,3218.2,4247.5,3218.4
4,2,3,24,4444.0,2739.8,2739.8,3693.9,2740.0
4,3,4,1,4597.0,2829.5,2829.5,3363.4,2829.5
4,3,4,2,3735.0,2295.4,2295.4,3275.7,2379.7
4,3,4,3,3250.0,2176.6,2176.6,3240.5,2257.8
4,3,4,4,3189.0,2101.0,2101.0,3307.4,2186.2
4,3,4,5,3250.0,2134.0,2134.0,3290.2,2223.1
4,3,4,6,3900.0,2349.5,2349.5,3332.1,2538.7
4,3,4,7,4443.87,2766.3,2766.3,3430.5,2788.3
4,3,4,8,6872.46,3532.7,3532.7,3910.2,3555.1
4,3,4,9,6900.0,3769.5,3769.5,4062.5,4099.0
4,3,4,10,6900.0,3848.1,3848.1,4141.1,4330.3
4,3,4,11,6900.0,3719.8,3719.8,4074.6,4107.2
4,3,4,12,4700.0,3771.2,3771.2,4222.1,3835.7
4,3,4,13,3747.0,3561.1,3561.1,4549.0,3617.6
4,3,4,14,2900.0,3544.9,3544.9,4677.8,3557.1
4,3,4,15,2888.0,3575.4,3575.4,4779.9,3587.6
4,3,4,16,2888.0,3589.8,3589.8,4686.7,3602.0
4,3,4,17,3747.0,3515.7,3515.7,4313.8,3515.9
4,3,4,18,4118.0,3525.6,3525.6,4673.8,3525.8
4,3,4,19,6690.0,3658.8,3658.8,4757.0,3674.2
4,3,4,20,8100.0,3918.1,3918.1,4760.3,3933.7
4,3,4,21,8850.0,4118.8,4118.8,4590.2,4139.4
4,3,4,22,8850.0,3993.1,3993.1,4511.4,4011.0
4,3,4,23,6898.0,3607.0,3607.0,4214.6,3607.2
4,3,4,24,5600.0,3157.3,3157.3,3597.7,3199.8
4,4,5,1,4597.0,2852.4,2852.4,3196.0,2852.4
4,4,5,2,4197.0,2412.2,2412.2,3001.4,2489.7
4,4,5,3,3715.0,2294.3,2294.3,3084.1,2357.8
4,4,5,4,3178.0,2156.7,2156.7,3131.0,2217.2
4,4,5,5,3500.0,2225.2,2225.2,3123.6,2289.7
4,4,5,6,3900.0,2456.4,2456.4,3075.8,2518.1
4,4,5,7,4447.99,2761.0,2761.0,3220.9,2781.2
4,4,5,8,6872.37,3544.3,3544.3,3743.5,3586.8
4,4,5,9,6900.0,4115.9,4115.9,4339.6,4146.2
4,4,5,10,5599.0,4330.2,4330.2,5117.2,4361.5
4,4,5,11,3240.0,4042.1,4042.1,5538.3,4087.4
4,4,5,12,1550.0,3701.2,3701.2,5372.7,3701.5
4,4,5,13,900.0,3408.2,3408.2,5429.7,3408.3
4,4,5,14,950.0,3304.4,3304.4,5214.6,3304.5
4,4,5,15,950.0,3329.0,3329.0,4945.8,3329.1
4,4,5,16,2888.0,3381.2,3381.2,4370.3,3381.5
4,4,5,17,4857.25,3473.9,3473.9,3816.2,3474.4
4,4,5,18,6100.0,3430.3,3430.3,3892.5,3435.6
4,4,5,19,8850.0,3840.4,3840.4,4090.6,3925.5
4,4,5,20,9000.0,4105.2,4105.2,4106.4,4125.4
4,4,5,21,9000.0,4097.2,4097.2,4097.2,4406.7
4,4,5,22,9000.0,3938.2,3938.2,3938.2,4254.6
4,4,5,23,8891.21,3633.7,3633.7,3776.9,3719.6
4,4,5,24,6474.37,3160.4,3160.4,3271.4,3203.9
4,5,6,1,5600.0,3017.0,3017.0,3125.0,3097.3
4,5,6,2,4200.0,2377.1,2377.1,3220.3,2410.6
4,5,6,3,3850.0,2203.8,2203.8,3239.0,2233.3
4,5,6,4,3000.0,2059.3,2059.3,3235.9,2076.3
4,5,6,5,3000.0,2062.6,2062.6,3248.6,2082.7
4,5,6,6,3773.0,2241.8,2241.8,3169.6,2285.1
4,5,6,7,3850.0,2436.7,2436.7,3248.6,2446.9
4,5,6,8,4000.0,2712.7,2712.7,3804.5,2722.9
4,5,6,9,5720.0,3244.4,3244.4,3932.5,3252.3
4,5,6,10,4700.0,3495.5,3495.5,4228.7,3506.3
4,5,6,11,4150.0,3252.7,3252.7,4264.8,3285.3
4,5,6,12,3650.0,3131.7,3131.7,4307.7,3161.5
4,5,6,13,2050.0,3064.1,3064.1,4345.0,3076.9
4,5,6,14,2050.0,2930.1,2930.1,4305.2,2942.4
4,5,6,15,1750.0,2817.3,2817.3,4258.6,2829.6
4,5,6,16,2450.0,2894.8,2894.8,4095.5,2907.0
4,5,6,17,3250.0,3112.7,3112.7,4077.4,3122.0
4,5,6,18,3850.0,3066.3,3066.3,4266.4,3066.5
4,5,6,19,6099.0,3252.8,3252.8,4397.1,3260.9
4,5,6,20,7600.0,3663.5,3663.5,4768.1,3674.4
4,5,6,21,8300.0,3745.3,3745.3,4825.7,3755.4
4,5,6,22,6800.0,3562.2,3562.2,4860.8,3567.6
4,5,6,23,5054.0,3111.4,3111.4,4472.1,3112.7
4,5,6,24,4197.0,2661.2,2661.2,3822.4,2661.4
4,6,7,1,4448.89,2706.1,2706.1,3524.1,2706.1
4,6,7,2,3850.0,2184.4,2184.4,3499.1,2184.6
4,6,7,3,3000.0,1982.3,1982.3,3470.9,1982.5
4,6,7,4,2447.0,1818.3,1818.3,3409.0,1818.5
4,6,7,5,2647.0,1842.1,1842.1,3438.6,1842.3
4,6,7,6,3300.0,2010.3,2010.3,3458.4,2010.5
4,6,7,7,2850.0,2084.5,2084.5,3646.8,2084.7
4,6,7,8,3055.0,2283.3,2283.3,4119.3,2283.5
4,6,7,9,3400.0,2562.7,2562.7,4518.8,2562.9
4,6,7,10,3000.0,2714.8,2714.8,4439.0,2723.7
4,6,7,11,1638.0,2516.7,2516.7,4191.4,2530.2
4,6,7,12,950.0,2461.0,2461.0,4167.2,2472.6
4,6,7,13,720.0,2388.1,2388.1,4299.3,2399.2
4,6,7,14,720.0,2501.0,2501.0,4458.5,2511.8
4,6,7,15,450.0,2463.5,2463.5,4489.4,2474.2
4,6,7,16,890.0,2488.5,2488.5,4369.5,2499.2
4,6,7,17,2050.0,2656.9,2656.9,4220.0,2657.1
4,6,7,18,3400.0,2850.0,2850.0,4376.5,2850.2
4,6,7,19,6000.0,3111.0,3111.0,4687.3,3111.2
4,6,7,20,7600.0,3432.6,3432.6,4752.5,3436.9
4,6,7,21,8500.0,3651.5,3651.5,4770.0,3655.5
4,6,7,22,8500.0,3859.3,3859.3,4828.1,3860.9
4,6,7,23,6800.0,3438.5,3438.5,4620.5,3449.9
4,6,7,24,5600.0,2743.8,2743.8,3727.3,2792.1
4,7,1,1,4200.0,2630.5,2630.5,3262.0,2630.7
4,7,1,2,2950.0,2068.5,2068.5,3197.4,2068.7
4,7,1,3,1000.0,1914.4,1914.4,3199.2,1914.6
4,7,1,4,180.0,1781.3,1781.3,3242.6,1781.3
4,7,1,5,180.0,1799.5,1799.5,3244.3,1799.5
4,7,1,6,3000.0,2087.4,2087.4,3131.8,2087.6
4,7,1,7,4449.1,2750.8,2750.8,3109.3,2750.8
4,7,1,8,6800.0,3588.7,3588.7,3849.4,3598.8
4,7,1,9,6900.0,4178.0,4178.0,4200.0,4291.0
4,7,1,10,6600.0,4496.5,4496.5,4647.1,4603.9
4,7,1,11,4000.0,4084.6,4084.6,4830.8,4084.8
4,7,1,12,3000.0,3660.2,3660.2,4879.9,3677.5
4,7,1,13,720.0,3341.1,3341.1,4942.2,3341.3
4,7,1,14,1698.0,3331.7,3331.7,4798.4,3348.2
4,7,1,15,2170.0,3414.8,3414.8,4700.2,3431.9
4,7,1,16,2950.0,3311.7,3311.7,4376.6,3328.5
4,7,1,17,3290.0,3336.2,3336.2,4203.0,3352.6
4,7,1,18,4000.0,3554.8,3554.8,4516.5,3572.2
4,7,1,19,6500.0,3723.6,3723.6,4887.4,3744.6
4,7,1,20,8600.0,4042.6,4042.6,4693.4,4062.7
4,7,1,21,9000.0,4533.8,4533.8,4533.8,4639.4
4,7,1,22,8891.75,4331.1,4331.1,4606.6,4347.7
4,7,1,23,7500.0,3787.6,3787.6,4545.8,3865.2
4,7,1,24,5600.0,3215.6,3215.6,3913.9,3215.8
4,8,2,1,4444.73,2905.5,2905.5,4057.7,2905.6
4,8,2,2,3850.0,2438.7,2438.7,3681.2,2444.0
4,8,2,3,2950.0,2273.7,2273.7,3701.0,2289.0
4,8,2,4,2950.0,2146.2,2146.2,3705.0,2161.5
4,8,2,5,2950.0,2156.7,2156.7,3701.6,2172.0
4,8,2,6,3850.0,2401.5,2401.5,3578.0,2409.5
4,8,2,7,4400.0,2855.2,2855.2,3727.1,2855.6
4,8,2,8,6750.0,3529.9,3529.9,4243.3,3530.2
4,8,2,9,6279.27,4277.1,4277.1,4921.5,4277.4
4,8,2,10,6000.0,4530.6,4530.6,5556.4,4562.1
4,8,2,11,5600.0,4309.3,4309.3,5495.6,4383.9
4,8,2,12,4197.0,3995.2,3995.2,5197.2,4061.8
4,8,2,13,3765.14,3744.7,3744.7,5205.2,3761.0
4,8,2,14,3769.48,3740.5,3740.5,5131.8,3756.8
4,8,2,15,3400.0,3714.2,3714.2,5189.4,3730.8
4,8,2,16,3400.0,3686.6,3686.6,5053.7,3703.2
4,8,2,17,3850.0,3706.7,3706.7,4941.5,3707.0
4,8,2,18,4198.0,3528.3,3528.3,4890.7,3528.6
4,8,2,19,6600.0,3738.6,3738.6,4751.3,3738.9
